###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57465.297079  15.980  0.039  1472   58 o  0   1.21  95.12419 -25.04329  1908.48  9083.16 4.14 3.59 -59.0 -0.473 18.33 19.32 02a57465o0182o
57469.252910  15.861  0.051  1643   84 o  0   1.09  95.12419 -25.04329  1902.92  9076.28 4.61 3.97 -66.2 -0.479 18.08 19.01 02a57469o0099o
57477.231830  15.693  0.029  1918   56 o  0   1.11  95.12419 -25.04329  3469.88   339.29 4.67 3.46 -12.8 -0.555 18.51 19.67 02a57477o0051o
57477.234719  15.809  0.022  1724   38 o  0   1.24  95.12419 -25.04329  1179.95 10068.38 4.08 3.86 -65.3 -0.444 18.69 20.01 02a57477o0057o
57477.248626  15.812  0.020  1718   35 o  0   1.06  95.12419 -25.04329   888.81  9472.75 4.41 3.96 -56.5 -0.436 18.88 20.49 02a57477o0085o
57477.265507  15.828  0.018  1694   30 o  0   1.66  95.12419 -25.04329  2086.78  8901.11 4.21 3.73 -62.6 -0.453 18.87 20.44 02a57477o0119o
57477.282696  15.928  0.023  1545   35 o  0   1.12  95.12419 -25.04329  1914.12  9074.36 4.35 3.83 -57.8 -0.446 18.82 20.40 02a57477o0154o
57481.233102  15.695  0.019  1913   37 c  0   1.45  95.12419 -25.04329   913.16 10256.28 4.41 4.20   4.9 -0.424 18.63 19.93 02a57481o0058c
57481.235998  15.626  0.016  2039   33 c  0   1.48  95.12419 -25.04329  3226.28   505.90 4.65 3.80 -18.9 -0.509 18.97 20.52 02a57481o0064c
57481.243680  15.678  0.015  1944   29 c  0   1.55  95.12419 -25.04329   622.25  9661.06 4.23 4.10 -57.6 -0.427 19.18 20.94 02a57481o0079c
57481.256103  15.734  0.014  1847   26 c  0   1.68  95.12419 -25.04329  1839.09  9087.44 4.03 3.87 -63.1 -0.430 19.22 20.99 02a57481o0104c
57481.270885  15.787  0.016  1759   28 c  0   1.26  95.12419 -25.04329  1916.25  9068.15 4.08 3.86 -57.1 -0.415 19.12 20.82 02a57481o0134c
57675.603322  15.891  0.022  1598   34 o  0   1.46  95.12419 -25.04329  7942.41  1161.58 3.63 3.39 -82.7 -0.455 18.59 19.58 02a57675o0812o
57675.617373  15.737  0.018  1841   34 o  0   2.27  95.12419 -25.04329  2538.19  9248.37 3.35 2.89  -5.3 -0.475 18.82 20.01 02a57675o0839o
57675.631901  15.719  0.018  1872   34 o  0   1.68  95.12419 -25.04329  2607.25  9327.66 3.38 3.03 -12.7 -0.465 18.98 20.36 02a57675o0866o
57675.646603  15.737  0.070  1842  128 o  0   1.17  95.12419 -25.04329  2626.48  9210.62 3.37 2.88  -2.7 -0.501 18.09 18.57 02a57675o0893o
57687.586168  16.115  0.017  1300   23 c  0   1.20  95.12419 -25.04329  4557.75  1778.45 3.83 3.77 -84.5 -0.396 19.44 21.17 02a57687o0801c
57687.600743  16.059  0.015  1368   20 c  0   1.71  95.12419 -25.04329  4537.78  1741.02 3.80 3.71 -70.3 -0.403 19.48 21.19 02a57687o0829c
57687.614957  15.906  0.014  1577   22 c  0   1.35  95.12419 -25.04329  4589.81  1818.94 3.84 3.80 -75.8 -0.393 19.47 21.21 02a57687o0856c
57687.627266  15.768  0.012  1790   21 c  0   1.71  95.12419 -25.04329  4612.26  1702.58 3.86 3.75 -76.7 -0.396 19.47 21.20 02a57687o0880c
57687.642139  15.727  0.014  1858   26 c  0   1.38  95.12419 -25.04329  4579.98  1764.45 3.86 3.71 -79.4 -0.400 19.22 20.70 02a57687o0910c
57691.585247  16.076  0.017  1348   23 c  0   1.01  95.12419 -25.04329   989.31  9207.55 4.14 3.81  28.4 -0.419 19.52 21.47 02a57691o0373c
57691.599192  16.067  0.016  1359   22 c  0   1.32  95.12419 -25.04329   971.54  9170.16 4.18 3.89  31.0 -0.417 19.50 21.44 02a57691o0400c
57691.613613  16.041  0.016  1391   23 c  0   1.35  95.12419 -25.04329  1025.69  9249.13 4.17 3.87  32.4 -0.418 19.46 21.36 02a57691o0428c
57691.627980  15.829  0.014  1692   23 c  0   1.48  95.12419 -25.04329  1047.51  9133.03 4.17 3.90  32.4 -0.414 19.44 21.34 02a57691o0456c
57691.641837  15.721  0.014  1868   27 c  0   1.25  95.12419 -25.04329  1013.59  9191.31 4.22 3.94  33.3 -0.410 19.25 20.96 02a57691o0483c
57699.586967  16.123  0.021  1290   27 c  0   1.24  95.12419 -25.04329  3838.30  1811.81 3.78 3.70 -86.6 -0.401 19.13 20.81 02a57699o0781c
57699.601308  16.043  0.020  1389   27 c  0   0.87  95.12419 -25.04329  3820.67  1773.01 3.80 3.71 -82.7 -0.398 19.32 21.04 02a57699o0809c
57699.615764  16.047  0.016  1384   22 c  0   1.16  95.12419 -25.04329  3874.17  1851.14 3.77 3.68 -84.2 -0.400 19.48 21.20 02a57699o0837c
57699.631212  15.930  0.016  1542   24 c  0   1.11  95.12419 -25.04329  3896.84  1734.47 3.80 3.78 -54.7 -0.396 19.37 21.11 02a57699o0867c
57699.645056  15.803  0.015  1733   25 c  0   1.26  95.12419 -25.04329  3863.16  1791.20 3.92 3.85 -14.9 -0.388 19.19 20.78 02a57699o0894c
57703.556598  15.956  0.021  1505   32 o  0   1.21  95.12419 -25.04329  2299.37   357.98 3.69 3.50 -40.4 -0.450 19.08 20.38 02a57703o0734o
57703.569060  15.983  0.020  1468   29 o  0   1.60  95.12419 -25.04329  9909.26 10186.99 3.34 2.91 -63.8 -0.533 19.28 20.79 02a57703o0758o
57703.570617  16.028  0.020  1409   28 o  0   1.41  95.12419 -25.04329  2283.90   319.27 3.77 3.60 -43.7 -0.435 19.32 20.87 02a57703o0761o
57703.583020  16.037  0.019  1397   26 o  0   2.33  95.12419 -25.04329  9893.05 10147.31 3.38 2.87 -66.8 -0.534 19.33 20.89 02a57703o0785o
57703.585088  16.052  0.018  1378   25 o  0   1.41  95.12419 -25.04329  2338.48   399.16 3.74 3.60 -48.0 -0.439 19.35 20.92 02a57703o0789o
57703.597017  16.036  0.020  1398   28 o  0   1.83  95.12419 -25.04329  9966.02 10226.42 3.41 2.90 -69.4 -0.540 19.32 20.87 02a57703o0812o
57703.599065  16.055  0.020  1374   27 o  0   1.35  95.12419 -25.04329  2356.21   283.43 3.71 3.60 -70.0 -0.448 19.35 20.90 02a57703o0816o
57703.605250  16.009  0.018  1434   25 o  0   2.61  95.12419 -25.04329  9982.94 10106.81 3.33 2.87 -66.1 -0.534 19.32 20.86 02a57703o0828o
57703.612471  16.004  0.018  1441   26 o  0   1.49  95.12419 -25.04329  2323.19   340.36 3.75 3.60 -58.6 -0.437 19.32 20.89 02a57703o0842o
57703.622802  15.991  0.018  1457   27 o  0   2.79  95.12419 -25.04329  9931.43 10169.76 3.41 2.89 -67.2 -0.530 19.28 20.81 02a57703o0862o
57707.546895  15.945  0.051  1521   78 o  0   1.35  95.12419 -25.04329   408.77  8625.55 3.89 3.59  36.5 -0.460 18.21 18.89 02a57707o0693o
57707.554087  15.964  0.050  1494   75 o  0   1.06  95.12419 -25.04329 10347.38  8685.58 3.80 3.57 -88.3 -0.459 18.24 18.94 02a57707o0707o
57707.555630  15.954  0.053  1508   80 o  0   1.18  95.12419 -25.04329   393.26  8590.13 3.70 3.40  28.0 -0.483 18.25 18.89 02a57707o0710o
57707.572568  16.042  0.053  1391   74 o  0   1.08  95.12419 -25.04329 10332.08  8649.28 3.75 3.36 -85.6 -0.480 18.29 18.94 02a57707o0743o
57707.574629  16.023  0.056  1415   79 o  0   1.34  95.12419 -25.04329   448.98  8669.92 3.76 3.31  19.7 -0.494 18.24 18.88 02a57707o0747o
57707.584941  16.078  0.065  1346   87 o  0   1.11  95.12419 -25.04329   485.93  8548.29 4.26 3.44  11.0 -0.455 18.15 18.87 02a57707o0767o
57707.586999  16.106  0.051  1311   66 o  0   1.21  95.12419 -25.04329 10404.54  8725.27 3.68 3.14 -82.9 -0.478 18.31 18.93 02a57707o0771o
57707.599919  16.037  0.056  1397   78 o  0   1.11  95.12419 -25.04329 10423.69  8609.73 3.92 3.89  45.8 -0.453 18.19 18.92 02a57707o0796o
57707.601453  16.137  0.070  1274   89 o  0   1.13  95.12419 -25.04329   434.11  8608.33 4.26 3.54  12.3 -0.455 18.11 18.83 02a57707o0799o
57707.617932  16.137  0.064  1275   82 o  0   1.19  95.12419 -25.04329 10389.38  8667.08 3.81 3.71  76.4 -0.474 18.21 18.87 02a57707o0831o
57711.536045  15.976  0.032  1478   47 o  0   1.14  95.12419 -25.04329  4743.75  2012.45 3.97 3.76  -4.4 -0.409 18.26 19.20 02a57711o0599o
57711.549469  15.995  0.025  1453   36 o  0   1.05  95.12419 -25.04329  4727.21  1975.87 3.74 3.65 -21.5 -0.425 18.69 19.78 02a57711o0625o
57711.562897  16.052  0.024  1378   33 o  0   0.95  95.12419 -25.04329  4781.80  2054.26 3.65 3.59 -33.7 -0.430 18.89 20.10 02a57711o0651o
57711.576828  16.036  0.025  1398   34 o  0   0.95  95.12419 -25.04329  4802.31  1937.35 3.85 3.73 -14.9 -0.412 18.79 20.03 02a57711o0678o
57711.590208  16.076  0.024  1348   32 o  0   0.96  95.12419 -25.04329  4767.85  1998.48 3.85 3.73 -18.2 -0.413 18.83 20.07 02a57711o0704o
57715.577481  16.047  0.020  1384   28 c  0   1.15  95.12419 -25.04329  9626.84  9435.09 4.23 4.14  63.3 -0.418 19.22 21.09 02a57715o0643c
57715.593407  16.122  0.019  1291   24 c  0   1.05  95.12419 -25.04329  9571.19  9497.55 4.86 4.71  11.9 -0.354 19.19 21.21 02a57715o0671c
57735.466532  15.794  0.037  1748   65 o  0   0.98  95.12419 -25.04329  1209.01  9996.67 3.89 3.44  17.3 -0.456 18.15 18.70 02a57735o0438o
57735.468080  15.771  0.037  1784   66 o  0   0.99  95.12419 -25.04329  3498.94   246.26 4.00 3.54  -9.4 -0.457 18.16 18.70 02a57735o0441o
57735.479942  15.811  0.035  1720   61 o  0   1.34  95.12419 -25.04329  1191.65  9957.97 3.80 3.53  25.7 -0.459 18.14 18.70 02a57735o0464o
57735.481991  15.689  0.033  1925   64 o  0   1.02  95.12419 -25.04329  3481.55   208.67 3.95 3.63 -15.8 -0.462 18.17 18.70 02a57735o0468o
57735.493275  15.743  0.034  1831   62 o  0   1.42  95.12419 -25.04329  1246.02 10040.84 3.70 3.42  24.6 -0.478 18.15 18.68 02a57735o0490o
57735.495863  15.685  0.033  1931   64 o  0   1.31  95.12419 -25.04329  3537.15   287.74 3.95 3.60 -14.2 -0.466 18.15 18.68 02a57735o0495o
57735.501537  15.732  0.034  1849   64 o  0   1.26  95.12419 -25.04329  1284.22  9921.48 3.69 3.43  27.2 -0.476 18.15 18.66 02a57735o0506o
57735.509258  15.653  0.035  1990   69 o  0   0.95  95.12419 -25.04329  3557.09   170.71 4.10 3.81 -16.3 -0.438 18.10 18.67 02a57735o0521o
57735.520532  15.736  0.034  1842   63 o  0   1.45  95.12419 -25.04329  1233.39  9978.84 4.01 3.71  21.4 -0.433 18.05 18.65 02a57735o0543o
57735.523119  15.744  0.038  1830   70 o  0   0.77  95.12419 -25.04329  3523.96   230.03 4.01 3.67 -17.3 -0.458 18.13 18.67 02a57735o0548o
57743.517728  15.737  0.016  1842   29 o  0   1.46  95.12419 -25.04329   196.56  8704.76 4.16 3.88  43.8 -0.444 19.01 20.62 02a57743o0649o
57743.525466  15.747  0.016  1825   28 o  0   1.63  95.12419 -25.04329 10133.92  8774.24 3.88 3.38 -85.5 -0.444 19.10 20.61 02a57743o0664o
57743.530141  15.710  0.014  1887   27 o  0   2.54  95.12419 -25.04329   179.57  8663.88 3.69 3.43  39.9 -0.470 19.08 20.57 02a57743o0673o
57743.537904  15.745  0.017  1829   31 o  0   1.09  95.12419 -25.04329 10116.60  8734.41 4.26 3.89  86.0 -0.435 19.02 20.59 02a57743o0688o
57743.543016  15.740  0.016  1837   30 o  0   2.10  95.12419 -25.04329   234.50  8740.43 3.58 3.34  36.7 -0.481 19.07 20.53 02a57743o0698o
57743.551297  15.775  0.016  1778   29 o  0   1.30  95.12419 -25.04329 10171.18  8810.90 3.88 3.35 -83.9 -0.452 19.06 20.55 02a57743o0714o
57747.453860  16.092  0.016  1328   21 c  0   1.80  95.12419 -25.04329  9580.47  9776.07 3.82 3.57 -78.3 -0.418 19.61 21.60 02a57747o0535c
57747.466810  15.964  0.015  1494   22 c  0   1.83  95.12419 -25.04329  9563.11  9737.87 3.73 3.53 -71.0 -0.423 19.62 21.62 02a57747o0561c
57747.479846  15.816  0.013  1712   23 c  0   1.84  95.12419 -25.04329  9634.26  9818.72 4.36 4.01   8.2 -0.424 19.56 21.65 02a57747o0587c
57747.492844  15.747  0.012  1826   23 c  0   1.94  95.12419 -25.04329  9651.71  9702.09 4.71 4.08   4.8 -0.404 19.52 21.68 02a57747o0613c
57747.506311  15.714  0.012  1882   22 c  0   1.80  95.12419 -25.04329  9618.62  9760.75 4.67 4.11   4.5 -0.390 19.51 21.68 02a57747o0640c
57755.428058  16.084  0.014  1338   19 c  0   1.56  95.12419 -25.04329  4146.33  1291.83 3.82 3.75  -8.1 -0.420 19.74 21.76 02a57755o0451c
57755.441578  16.096  0.015  1324   20 c  0   1.14  95.12419 -25.04329  4129.77  1254.26 3.82 3.74 -16.1 -0.421 19.75 21.78 02a57755o0477c
57755.455083  16.080  0.013  1343   18 c  0   2.15  95.12419 -25.04329  4183.39  1332.85 3.81 3.75 -29.6 -0.415 19.77 21.81 02a57755o0503c
57755.468465  16.062  0.014  1365   19 c  0   1.59  95.12419 -25.04329  4202.61  1215.18 3.87 3.78 -19.5 -0.417 19.74 21.78 02a57755o0528c
57755.480967  15.958  0.014  1503   21 c  0   1.22  95.12419 -25.04329  4169.39  1273.88 3.90 3.78 -18.2 -0.415 19.73 21.79 02a57755o0552c
57758.298559  16.065  0.019  1361   25 c  0   1.56  95.12419 -25.04329  8337.43  1418.49 3.97 3.81  78.6 -0.413 19.04 20.57 02a57758o0207c
57758.308359  15.962  0.022  1497   34 c  0   1.09  95.12419 -25.04329  9249.21   547.93 4.05 3.86  63.5 -0.430 19.09 20.62 02a57758o0225c
57758.312120  15.992  0.019  1456   28 c  0   1.29  95.12419 -25.04329  6964.64 10298.52 4.43 4.21  67.3 -0.376 19.07 20.69 02a57758o0232c
57758.317702  15.803  0.018  1734   32 c  0   1.33  95.12419 -25.04329  9248.28   547.90 4.03 3.81  67.8 -0.432 19.11 20.66 02a57758o0242c
57758.322039  15.779  0.016  1772   28 c  0   1.48  95.12419 -25.04329  6963.66 10298.87 4.10 3.89  66.5 -0.420 19.16 20.73 02a57758o0250c
57763.418664  16.056  0.036  1373   49 o  0   0.97  95.12419 -25.04329  9402.55  9636.54 3.74 3.38  86.9 -0.485 18.42 19.18 02a57763o0327o
57763.431612  16.060  0.035  1368   47 o  0   1.26  95.12419 -25.04329  9386.73  9597.39 3.80 3.45  88.1 -0.477 18.40 19.17 02a57763o0352o
57763.444292  16.060  0.035  1368   48 o  0   1.09  95.12419 -25.04329  9460.23  9676.20 3.67 3.34 -86.8 -0.493 18.41 19.15 02a57763o0377o
57763.456492  15.997  0.035  1449   51 o  0   1.05  95.12419 -25.04329  9478.75  9557.42 3.65 3.36 -85.3 -0.493 18.39 19.15 02a57763o0401o
57763.469283  16.054  0.039  1376   53 o  0   0.93  95.12419 -25.04329  9427.15  9617.93 3.57 3.22 -78.3 -0.497 18.39 19.14 02a57763o0426o
57767.391216  15.860  0.029  1645   47 o  0   1.21  95.12419 -25.04329  1731.14  9394.36 3.57 3.28  21.6 -0.475 18.53 19.36 02a57767o0360o
57767.406806  15.989  0.031  1460   46 o  0   1.16  95.12419 -25.04329  1714.93  9355.35 3.48 3.19  15.3 -0.491 18.52 19.35 02a57767o0390o
57767.421989  16.004  0.032  1441   45 o  0   1.66  95.12419 -25.04329  1786.95  9433.56 3.40 3.11   4.0 -0.488 18.50 19.30 02a57767o0419o
57767.437564  16.053  0.036  1377   49 o  0   1.46  95.12419 -25.04329  1808.75  9317.83 3.48 3.24  17.4 -0.483 18.49 19.27 02a57767o0449o
57767.453101  16.040  0.037  1393   51 o  0   1.06  95.12419 -25.04329  1775.45  9373.45 3.39 3.05   5.6 -0.492 18.47 19.22 02a57767o0479o
57771.402577  15.922  0.018  1554   29 o  0   1.63  95.12419 -25.04329  9440.17  8106.75 3.79 3.45 -86.4 -0.461 18.99 20.42 02a57771o0400o
57771.417411  15.985  0.021  1466   30 o  0   1.62  95.12419 -25.04329  9423.97  8068.17 3.64 3.25 -80.9 -0.444 18.98 20.31 02a57771o0428o
57771.433637  16.021  0.021  1418   29 o  0   1.26  95.12419 -25.04329  9479.27  8145.15 3.63 3.20 -79.6 -0.447 18.94 20.22 02a57771o0457o
57771.448795  16.021  0.025  1418   35 o  0   0.93  95.12419 -25.04329  9517.92  8027.70 3.86 3.82  29.2 -0.447 18.83 20.15 02a57771o0486o
57771.464499  16.111  0.027  1305   35 o  0   1.15  95.12419 -25.04329  9465.38  8085.01 3.91 3.76  -3.6 -0.442 18.78 20.10 02a57771o0516o
57779.369443  15.739  0.011  1838   20 c  0   1.41  95.12419 -25.04329  3641.81  1627.00 4.04 3.83  86.2 -0.388 19.71 21.80 02a57779o0298c
57779.384064  15.797  0.013  1743   22 c  0   1.03  95.12419 -25.04329  3626.17  1588.02 3.98 3.80  84.3 -0.394 19.72 21.79 02a57779o0326c
57779.398567  15.845  0.013  1668   21 c  0   1.11  95.12419 -25.04329  3681.77  1667.75 3.99 3.74  84.5 -0.393 19.72 21.78 02a57779o0354c
57779.413103  15.926  0.012  1547   19 c  0   2.04  95.12419 -25.04329  3701.42  1549.92 4.03 3.82  85.5 -0.391 19.68 21.75 02a57779o0382c
57779.428114  15.977  0.014  1476   21 c  0   1.06  95.12419 -25.04329  3669.57  1607.02 4.13 3.93  77.8 -0.385 19.64 21.73 02a57779o0411c
57783.361247  15.664  0.012  1969   24 c  0   2.40  95.12419 -25.04329   394.04  9521.93 4.04 3.88  22.3 -0.423 19.57 21.54 02a57783o0278c
57783.374361  15.661  0.012  1976   24 c  0   1.61  95.12419 -25.04329 10349.00  9582.58 4.32 3.73  85.2 -0.424 19.54 21.49 02a57783o0303c
57783.375977  15.722  0.012  1867   22 c  0   3.14  95.12419 -25.04329   379.86  9480.81 4.04 3.91  27.8 -0.420 19.54 21.50 02a57783o0306c
57783.389667  15.771  0.012  1785   22 c  0   1.41  95.12419 -25.04329 10333.02  9542.67 4.43 3.81  85.9 -0.411 19.52 21.49 02a57783o0332c
57783.391252  15.775  0.013  1779   24 c  0   1.67  95.12419 -25.04329   435.06  9560.65 4.14 3.94  20.5 -0.413 19.53 21.51 02a57783o0335c
57783.404836  15.816  0.013  1712   23 c  0   1.55  95.12419 -25.04329 10389.44  9622.91 4.36 3.92  85.4 -0.420 19.52 21.52 02a57783o0361c
57783.406426  15.873  0.014  1625   23 c  0   1.71  95.12419 -25.04329   456.45  9439.94 4.11 3.95  23.2 -0.408 19.53 21.51 02a57783o0364c
57783.420038  15.883  0.014  1610   22 c  0   1.54  95.12419 -25.04329 10426.01  9504.15 4.37 3.95  86.4 -0.412 19.50 21.48 02a57783o0390c
57783.421571  15.934  0.015  1537   23 c  0   1.69  95.12419 -25.04329   422.86  9497.47 4.08 3.89  25.4 -0.410 19.51 21.46 02a57783o0393c
57783.435231  15.970  0.015  1486   23 c  0   1.52  95.12419 -25.04329 10375.85  9562.81 4.38 3.95  85.3 -0.410 19.46 21.44 02a57783o0419c
57787.334922  15.706  0.014  1895   26 c  0   1.55  95.12419 -25.04329  9491.24  8374.75 4.20 3.77  82.3 -0.413 19.17 20.80 02a57787o0232c
57787.352674  15.661  0.012  1975   24 c  0   1.97  95.12419 -25.04329  9475.01  8338.99 4.18 3.72  82.4 -0.414 19.20 20.83 02a57787o0267c
57787.363479  15.693  0.014  1917   26 c  0   1.50  95.12419 -25.04329  9546.13  8416.95 4.14 3.71  85.3 -0.416 19.22 20.88 02a57787o0289c
57787.377314  15.696  0.014  1913   26 c  0   1.49  95.12419 -25.04329  9565.54  8298.16 4.43 4.02  82.6 -0.399 19.14 20.89 02a57787o0317c
57795.406123  15.095  0.402  3327 1337 o  0   2.16  95.12419 -25.04329 10186.58  9921.71 5.03 1.92  -1.1 -0.407 15.35 16.17 02a57795o0369o
57799.321677  15.875  0.016  1622   26 o  0   1.53  95.12419 -25.04329  1224.69  9028.50 3.63 3.31  24.4 -0.465 19.40 21.12 02a57799o0204o
57799.335325  15.796  0.016  1744   28 o  0   1.79  95.12419 -25.04329  1209.47  8988.76 3.45 3.18  21.6 -0.479 19.23 20.75 02a57799o0230o
57799.350174  15.766  0.018  1792   31 o  0   2.28  95.12419 -25.04329  1264.74  9067.24 3.34 3.06  11.7 -0.473 19.04 20.35 02a57799o0258o
57799.364807  15.713  0.018  1883   35 o  0   1.36  95.12419 -25.04329  1303.50  8947.66 3.60 3.25  19.3 -0.466 18.92 20.18 02a57799o0286o
57799.379518  15.716  0.019  1877   35 o  0   1.63  95.12419 -25.04329  1252.33  9007.29 3.93 3.35  11.9 -0.457 18.79 20.07 02a57799o0314o
57800.303348  15.749  0.024  1821   44 o  0   1.31  95.12419 -25.04329  5684.52  8793.66 3.40 3.35 -20.6 -0.635 18.93 20.82 01a57800o0144o
57800.318099  15.729  0.023  1855   42 o  0   1.65  95.12419 -25.04329  5704.10  8832.71 3.42 3.39 -89.5 -0.616 18.93 20.82 01a57800o0172o
57800.332932  15.727  0.023  1859   43 o  0   1.32  95.12419 -25.04329  5651.16  8755.82 3.57 3.49 -72.7 -0.611 18.88 20.75 01a57800o0200o
57800.347700  15.810  0.026  1722   45 o  0   1.43  95.12419 -25.04329  5629.90  8875.34 3.52 3.45 -62.8 -0.628 18.83 20.61 01a57800o0228o
57803.349300  15.732  0.013  1850   24 c  0   1.83  95.12419 -25.04329  2470.83  9769.68 3.93 3.56  20.0 -0.406 19.61 21.63 02a57803o0249c
57803.361012  15.690  0.012  1922   24 c  0   1.88  95.12419 -25.04329  2455.77  9729.65 3.83 3.43  16.4 -0.409 19.61 21.63 02a57803o0272c
57803.373172  15.663  0.012  1972   24 c  0   2.34  95.12419 -25.04329  2509.65  9806.77 3.88 3.49  17.1 -0.400 19.58 21.60 02a57803o0296c
57803.375238  15.742  0.019  1833   35 c  0   1.20  95.12419 -25.04329  4755.32    56.65 3.96 3.81 -20.0 -0.418 19.63 21.64 02a57803o0300c
57803.384823  15.647  0.012  2002   24 c  0   2.19  95.12419 -25.04329  2548.10  9686.91 3.93 3.60  21.3 -0.404 19.54 21.55 02a57803o0319c
57803.396414  15.647  0.013  2001   25 c  0   1.86  95.12419 -25.04329  2497.58  9742.53 3.86 3.46  16.1 -0.403 19.53 21.52 02a57803o0342c
57804.270227  15.910  0.026  1570   42 o  0   1.39  95.12419 -25.04329  8274.87  8532.57 4.00 3.53 -77.6 -0.578 18.78 20.68 01a57804o0112o
57806.257230  15.802  0.049  1735   86 o  0   1.04  95.12419 -25.04329  9216.57   348.05 4.51 4.17  64.5 -0.560 17.77 19.71 01a57806o0083o
57806.265477  15.705  0.077  1896  145 o  0   1.08  95.12419 -25.04329  7089.68 10131.61 4.14 3.78 -68.1 -0.617 18.07 19.93 01a57806o0099o
57806.272640  15.984  0.051  1467   75 o  0   1.24  95.12419 -25.04329  9232.75   385.89 4.45 4.36 -88.7 -0.621 17.78 19.52 01a57806o0113o
57806.280750  15.963  0.055  1496   83 o  0   0.97  95.12419 -25.04329  7108.73 10172.70 4.22 3.95 -64.5 -0.572 17.95 19.89 01a57806o0129o
57806.287460  15.910  0.077  1570  120 o  0   0.95  95.12419 -25.04329  9158.02   308.96 4.63 4.50  68.9 -0.580 17.57 19.35 01a57806o0142o
57806.295694  15.943  0.066  1523  100 o  0   1.25  95.12419 -25.04329  7054.25 10095.01 3.99 3.80 -57.9 -0.607 18.09 19.99 01a57806o0158o
57806.302862  16.321  0.540  1075  581 o  0   1.13  95.12419 -25.04329  9141.12   427.52 4.58 4.48  40.8 -0.603 15.28 17.15 01a57806o0172o
57806.311145  15.210  4.556  2993 13634 o  0   1.12  95.12419 -25.04329  7019.86 10212.20 4.25 3.83 -34.2 -0.559 12.29 14.27 01a57806o0188o
57807.334359  15.923  0.012  1551   19 c  0   2.26  95.12419 -25.04329  2017.33  1699.50 3.98 3.91 -80.7 -0.387 19.63 21.64 02a57807o0207c
57807.349892  15.766  0.013  1794   23 c  0   1.74  95.12419 -25.04329  2001.97  1657.95 4.00 3.94 -77.4 -0.384 19.60 21.62 02a57807o0237c
57807.364836  15.728  0.012  1858   23 c  0   1.83  95.12419 -25.04329  2076.00  1735.44 4.04 3.99 -53.3 -0.381 19.57 21.57 02a57807o0266c
57807.379167  15.700  0.012  1905   23 c  0   1.53  95.12419 -25.04329  2094.95  1616.18 4.08 3.99 -59.0 -0.383 19.54 21.54 02a57807o0294c
57807.394698  15.714  0.012  1880   22 c  0   2.38  95.12419 -25.04329  2062.76  1671.52 4.09 3.99 -65.8 -0.382 19.47 21.45 02a57807o0324c
57808.266432  15.624  0.165  2044  337 o  0   1.17  95.12419 -25.04329  4540.25   967.85 3.89 3.71   8.7 -0.655 17.06 18.50 01a57808o0002o
57808.279814  15.913  0.027  1567   42 o  0   1.41  95.12419 -25.04329  6061.92  9607.23 3.78 3.53 -57.3 -0.602 18.80 20.65 01a57808o0028o
57808.294729  15.762  0.024  1799   43 o  0   1.34  95.12419 -25.04329  6006.82  9529.56 3.90 3.62 -60.0 -0.593 18.81 20.70 01a57808o0057o
