###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60514.169114  17.433  0.119   386   46 o  0   1.01  58.83504 -48.79121  6227.14  6445.74 2.55 2.20 -42.5 -0.397 18.00 18.48 03a60514o1021o
60516.389838  17.784  0.127   280   36 o  0   0.74  58.83504 -48.79121  1863.66   134.80 2.12 1.94  -4.6 -0.481 18.36 19.14 04a60516o0943o
60516.390841  17.916  0.160   248   40 o  0   2.07  58.83504 -48.79121  9872.39 10310.09 2.01 1.79 -29.0 -0.603 18.22 18.74 04a60516o0945o
60516.392721  17.526  0.131   354   46 o  0   1.19  58.83504 -48.79121  1847.86    94.38 2.09 1.99  25.3 -0.475 18.18 18.63 04a60516o0949o
60516.393622  17.840  0.185   265   49 o  0   1.38  58.83504 -48.79121  9851.19 10272.91 2.14 1.79  -9.1 -0.556 18.36 19.03 04a60516o0951o
60516.399190  17.341  0.055   420   23 o  0   1.93  58.83504 -48.79121  1906.94   176.44 2.02 1.96  22.7 -0.465 18.66 19.35 04a60516o0963o
60516.402892  17.820  0.128   270   34 o  0   0.97  58.83504 -48.79121  9917.26 10352.27 2.11 1.87 -30.7 -0.575 18.86 19.71 04a60516o0971o
60516.404351  17.501  0.090   363   33 o  0   0.88  58.83504 -48.79121  1925.62    60.07 2.05 1.97 -27.7 -0.501 18.83 19.72 04a60516o0974o
60516.408114  17.276  0.058   446   26 o  0   2.65  58.83504 -48.79121  9939.21 10234.88 2.20 2.03 -33.0 -0.518 18.91 19.81 04a60516o0982o
60520.402263  17.213  0.049   473   23 o  0   0.95  58.83504 -48.79121  7168.51  2433.32 2.20 1.97 -31.9 -0.437 18.90 20.08 04a60520o0959o
60520.406082  17.322  0.047   428   20 o  0   1.06  58.83504 -48.79121  7151.49  2395.61 2.20 1.99 -32.4 -0.435 19.03 20.24 04a60520o0967o
60520.411817  17.440  0.041   384   16 o  0   1.56  58.83504 -48.79121  7211.56  2473.39 2.15 1.90 -26.8 -0.434 19.11 20.27 04a60520o0979o
60520.431389  17.556  0.075   345   26 o  0   1.62  58.83504 -48.79121  7240.61  2360.10 2.28 2.10 -25.8 -0.438 18.58 19.37 04a60520o1020o
60520.439903  17.221  0.101   470   47 o  0   0.97  58.83504 -48.79121  7210.79  2421.23 2.11 1.86 -29.5 -0.446 17.86 18.09 04a60520o1038o
60522.142058  17.468  0.036   374   14 o  0   1.24  58.83504 -48.79121  9057.75  2364.69 2.12 1.99 -34.8 -0.457 19.53 20.94 03a60522o0957o
60522.144958  17.432  0.038   386   15 o  0   1.41  58.83504 -48.79121  9040.06  2326.73 2.16 2.02 -43.0 -0.448 19.52 20.95 03a60522o0963o
60522.152022  17.511  0.038   359   14 o  0   1.66  58.83504 -48.79121  9095.64  2405.62 2.11 1.98 -41.3 -0.460 19.54 20.97 03a60522o0978o
60522.171841  17.579  0.038   338   13 o  0   1.35  58.83504 -48.79121  9122.74  2290.71 2.21 1.93 -46.9 -0.438 19.54 20.89 03a60522o1020o
60528.377360  17.638  0.047   320   15 c  0   1.35  58.83504 -48.79121  4021.93  8640.84 3.01 2.39 -79.1 -0.337 19.28 21.17 04a60528o0774c
60528.380537  17.575  0.044   339   15 c  0   1.22  58.83504 -48.79121  4002.56  8602.53 2.95 2.38 -81.1 -0.349 18.98 20.89 04a60528o0781c
60528.401447  17.638  0.094   320   30 c  0   1.04  58.83504 -48.79121  4076.34  8685.92 3.27 2.63 -78.1 -0.355 18.29 20.30 04a60528o0826c
60528.413256  17.491  0.156   366   57 c  0   1.21  58.83504 -48.79121  4104.07  8577.46 3.21 2.70 -74.1 -0.348 17.50 19.53 04a60528o0851c
60530.125397  17.678  0.041   308   13 o  0   1.42  58.83504 -48.79121  2256.02  6576.91 2.43 2.18 -49.9 -0.405 19.44 20.93 03a60530o0915o
60530.128623  17.675  0.038   309   12 o  0   1.61  58.83504 -48.79121  2239.19  6537.04 2.46 2.19 -49.5 -0.405 19.47 20.95 03a60530o0922o
60530.134303  17.604  0.040   330   13 o  0   1.05  58.83504 -48.79121  2296.78  6617.29 2.48 2.21 -50.1 -0.407 19.42 20.97 03a60530o0934o
60530.145568  17.788  0.043   278   12 o  0   1.53  58.83504 -48.79121  2319.54  6500.06 2.51 2.29 -48.7 -0.397 19.45 21.00 03a60530o0958o
60536.358703  17.796  0.061   276   17 c  0   0.69  58.83504 -48.79121  8390.56  4823.17 2.52 2.14 -30.1 -0.388 19.35 21.02 04a60536o0839c
60536.362033  17.806  0.053   274   14 c  0   0.88  58.83504 -48.79121  8373.00  4785.32 2.66 2.41 -39.6 -0.368 19.41 21.22 04a60536o0846c
60536.369536  17.876  0.048   257   12 c  0   1.43  58.83504 -48.79121  8434.33  4863.65 2.68 2.32 -47.0 -0.368 19.49 21.26 04a60536o0862c
60536.377648  17.805  0.074   274   20 c  0   0.70  58.83504 -48.79121  8457.46  4748.37 2.80 2.51 -50.6 -0.346 19.00 20.77 04a60536o0879c
60538.069873  17.742  0.175   290   51 o  0   1.02  58.83504 -48.79121  7876.66  8465.80 2.89 2.57 -40.0 -0.392 17.82 18.57 03a60538o0772o
60538.089573  17.557  0.104   345   36 o  0   1.24  58.83504 -48.79121  7856.97  8429.79 2.68 2.31 -40.1 -0.399 18.12 19.00 03a60538o0815o
60538.092729  17.860  0.167   261   44 o  0   1.19  58.83504 -48.79121  7916.33  8508.15 2.78 2.33 -39.7 -0.395 18.06 18.86 03a60538o0822o
60538.098139  17.863  0.111   260   29 o  0   1.15  58.83504 -48.79121  7937.53  8392.22 2.67 2.28 -40.1 -0.399 18.44 19.42 03a60538o0834o
60542.064432  17.569  0.113   341   38 o  0   1.28  58.83504 -48.79121  3452.72  2095.54 2.46 2.40 -39.5 -0.423 18.11 18.37 03a60542o0685o
60542.067587  17.735  0.144   292   42 o  0   1.03  58.83504 -48.79121  3437.70  2055.39 2.47 2.39 -40.7 -0.429 18.08 18.37 03a60542o0692o
60542.090309  17.811  0.147   273   40 o  0   0.76  58.83504 -48.79121  3494.13  2136.03 2.36 2.27 -38.4 -0.432 18.17 18.45 03a60542o0741o
60542.096169  18.148  0.160   200   32 o  0   1.22  58.83504 -48.79121  3517.73  2019.47 2.29 2.16 -58.4 -0.426 18.21 18.46 03a60542o0754o
60545.932268  16.352  1.258  1045 1315 o  0   1.11  58.83504 -48.79121  3735.40   539.50 3.18 3.11  70.6 -0.394 15.00 15.92 03a60546o0490o
60545.967475  18.268  0.503   179   90 o  0   1.07  58.83504 -48.79121  3721.79   498.69 2.83 2.73 -41.3 -0.354 17.42 17.87 03a60546o0567o
60545.986402  16.784  0.243   702  171 o  0   1.37  58.83504 -48.79121  3775.52   589.67 2.85 2.67 -44.2 -0.331 15.90 16.42 03a60546o0608o
60545.989619 -14.719  1.229 -4705 5785 o  0   1.39  58.83504 -48.79121  3796.58   473.64 2.98 2.79 -36.7 -0.391 13.44 13.59 03a60546o0615o
60550.324269 -18.215  4.409  -188  828 o  0   1.05  58.83504 -48.79121  5292.54  2551.80 2.29 2.23 -38.5 -0.400 14.73 16.04 04a60550o0724o
60550.326529  15.785  0.432  1762  760 o  0   1.34  58.83504 -48.79121  5276.29  2513.03 2.32 2.24 -23.9 -0.399 14.90 16.21 04a60550o0729o
60550.329685  18.192  1.344   192  258 o  0   1.24  58.83504 -48.79121  5333.18  2591.70 2.30 2.28   8.9 -0.400 15.85 17.09 04a60550o0736o
60551.335770 -14.739  0.872 -4616 4025 o  0   0.95  58.83504 -48.79121  5301.38  2555.23 3.54 3.52 -26.0 -0.355 14.61 16.35 04a60551o0749o
60553.012769  17.893  0.054   253   14 o  0   1.26  58.83504 -48.79121  5302.14  2548.29 2.20 2.09 -33.4 -0.443 19.42 20.85 03a60553o0638o
60553.014615  17.982  0.055   233   13 o  0   1.32  58.83504 -48.79121  5286.92  2508.85 2.25 2.07 -49.6 -0.420 19.38 20.87 03a60553o0642o
60553.039555  17.906  0.053   250   13 o  0   1.75  58.83504 -48.79121  5343.34  2589.46 2.59 2.53 -25.8 -0.428 19.26 20.94 03a60553o0694o
60553.056686  17.791  0.048   278   13 o  0   1.35  58.83504 -48.79121  5368.03  2476.78 2.33 2.18 -46.8 -0.426 19.40 21.01 03a60553o0730o
60554.036543  18.131  0.056   203   11 c  0   1.45  58.83504 -48.79121  1583.24  2091.81 2.61 2.53 -45.7 -0.396 19.43 21.33 03a60554o0704c
60554.039716  17.977  0.053   234   12 c  0   1.48  58.83504 -48.79121  1565.21  2050.92 2.64 2.56 -39.7 -0.398 19.42 21.32 03a60554o0711c
60554.043323  17.984  0.054   232   13 c  0   0.88  58.83504 -48.79121  1622.50  2131.78 2.38 2.28 -46.3 -0.411 19.54 21.33 03a60554o0719c
60554.063237  17.977  0.046   234   11 c  0   1.23  58.83504 -48.79121  1647.73  2015.64 2.43 2.33 -65.1 -0.406 19.53 21.34 03a60554o0762c
60556.215674  17.965  0.073   236   17 o  0   1.23  58.83504 -48.79121  1995.57  8674.45 3.21 2.70 -78.8 -0.322 19.00 20.79 04a60556o0552o
60556.242686  17.735  0.064   292   19 o  0   1.26  58.83504 -48.79121  1971.46  8641.98 3.01 2.44 -75.1 -0.346 18.95 20.56 04a60556o0610o
60556.244939  17.870  0.080   258   21 o  0   0.83  58.83504 -48.79121  2031.12  8722.23 2.99 2.40 -75.5 -0.351 18.98 20.58 04a60556o0615o
60556.248092  17.718  0.064   297   19 o  0   1.15  58.83504 -48.79121  2052.67  8606.34 2.96 2.35 -75.3 -0.356 18.95 20.57 04a60556o0622o
60560.320715  17.934  0.047   244   11 o  0   2.16  58.83504 -48.79121  6483.60  4972.18 2.20 2.02 -28.3 -0.458 19.35 20.69 04a60560o0750o
60560.322532  17.990  0.051   231   12 o  0   2.03  58.83504 -48.79121  6465.34  4934.36 2.21 1.99 -37.4 -0.452 19.36 20.71 04a60560o0754o
60560.325704  17.871  0.057   258   15 o  0   1.04  58.83504 -48.79121  6525.43  5011.66 2.18 1.95 -32.1 -0.466 19.32 20.67 04a60560o0761o
60560.332475  17.976  0.072   234   17 o  0   1.41  58.83504 -48.79121  6551.01  4892.72 2.17 2.00 -14.2 -0.460 19.22 20.46 04a60560o0775o
60564.272223  17.840  0.073   266   20 o  0   1.41  58.83504 -48.79121  6269.72  6511.47 2.25 2.03 -63.1 -0.414 18.87 20.21 04a60564o0637o
60564.274036  17.763  0.072   285   21 o  0   0.87  58.83504 -48.79121  6251.14  6473.15 2.45 2.16 -67.9 -0.422 18.94 20.46 04a60564o0641o
60564.291549  18.345  0.175   167   29 o  0   0.83  58.83504 -48.79121  6319.73  6548.55 2.84 2.57 -64.8 -0.416 18.55 20.10 04a60564o0678o
60564.297163  17.857  0.113   262   30 o  0   1.41  58.83504 -48.79121  6339.15  6439.68 2.73 2.46 -63.5 -0.409 18.48 20.08 04a60564o0689o
60565.972648  17.835  0.081   267   22 o  0   1.15  58.83504 -48.79121  1951.75    59.57 2.42 2.21 -60.0 -0.403 18.86 19.76 03a60566o0540o
60565.977203  17.930  0.126   244   31 o  0   1.66  58.83504 -48.79121  9698.28 10398.13 3.02 2.31 -39.0 -0.458 18.85 19.70 03a60566o0550o
60565.978108  17.841  0.085   265   23 o  0   1.15  58.83504 -48.79121  1991.17   101.19 2.42 2.25 -59.0 -0.404 18.89 19.79 03a60566o0552o
60566.002752  17.970  0.125   236   29 o  0   0.99  58.83504 -48.79121  9673.42 10370.40 2.99 2.25 -40.9 -0.455 18.90 19.84 03a60566o0604o
60566.005467  17.831  0.092   268   25 o  0   1.15  58.83504 -48.79121  9734.22 10447.62 2.91 2.28 -39.3 -0.442 18.90 19.85 03a60566o0610o
60566.008646  18.057  0.142   217   31 o  0   0.67  58.83504 -48.79121  9758.54 10329.23 2.98 2.30 -39.1 -0.454 18.93 19.87 03a60566o0617o
60568.211857  18.014  0.097   226   22 o  0   1.08  58.83504 -48.79121   360.06  6676.74 2.21 1.92  81.4 -0.394 18.89 19.54 04a60568o0510o
60568.214675  18.409  0.127   157   20 o  0   1.12  58.83504 -48.79121   342.54  6635.80 2.01 1.86 -78.7 -0.465 18.84 19.47 04a60568o0516o
60568.216027  17.802  0.112   275   31 o  0   0.79  58.83504 -48.79121 10148.96  6670.81 2.29 1.99  -2.0 -0.423 18.86 19.50 04a60568o0519o
60568.217895  17.962  0.085   237   20 o  0   1.23  58.83504 -48.79121   399.47  6717.99 2.23 1.93  85.2 -0.393 18.88 19.57 04a60568o0523o
60568.218795  17.875  0.091   257   23 o  0   1.09  58.83504 -48.79121 10128.56  6633.95 2.34 1.92  -5.2 -0.409 18.87 19.52 04a60568o0525o
60568.222012  17.988  0.111   232   26 o  0   1.28  58.83504 -48.79121 10188.69  6709.88 2.29 1.96  -8.2 -0.414 18.88 19.54 04a60568o0532o
60568.222934  18.060  0.104   217   22 o  0   1.03  58.83504 -48.79121   421.35  6603.05 2.27 2.00  85.1 -0.387 18.91 19.59 04a60568o0534o
60568.249880  18.269  0.113   179   20 o  0   1.40  58.83504 -48.79121 10211.52  6602.13 2.48 1.85  -4.9 -0.418 18.94 19.67 04a60568o0589o
60578.062956  17.298  0.075   438   33 o  0   1.93  58.83504 -48.79121  3879.56  8595.47 2.31 2.03 -44.4 -0.393 18.22 19.01 03a60578o0733o
60578.092719  17.456  0.085   378   32 o  0   1.38  58.83504 -48.79121  6723.23  2031.30 2.07 1.97 -44.9 -0.479 18.52 19.41 03a60578o0797o
60578.095927  17.435  0.066   386   25 o  0   1.38  58.83504 -48.79121  6666.35  1951.56 2.01 1.90 -43.0 -0.490 18.62 19.44 03a60578o0804o
60578.103754  17.429  0.081   388   32 o  0   0.53  58.83504 -48.79121  6643.21  2067.29 1.98 1.88 -48.3 -0.482 18.61 19.44 03a60578o0821o
60588.289514  17.405  0.038   396   15 c  0   1.39  58.83504 -48.79121  8069.52  8436.80 2.63 2.12 -44.0 -0.428 19.60 21.45 04a60588o0543c
60588.293157  17.545  0.033   348   12 c  0   1.74  58.83504 -48.79121  8050.86  8401.18 2.65 2.14 -47.8 -0.423 19.58 21.44 04a60588o0551c
60588.312365  17.623  0.042   324   14 c  0   1.32  58.83504 -48.79121  8131.95  8480.01 2.63 2.19 -43.2 -0.407 19.63 21.52 04a60588o0590c
60588.320252  17.595  0.034   333   11 c  0   2.02  58.83504 -48.79121  8158.71  8364.00 2.64 2.20 -44.0 -0.405 19.61 21.52 04a60588o0606c
60590.082489  18.024  0.312   224   70 o  0   2.06  58.83504 -48.79121  5984.43  6023.09 2.14 1.99 -43.6 -0.448 17.18 18.40 03a60590o0592o
60590.086653  17.582  0.194   337   65 o  0   1.11  58.83504 -48.79121  6002.66  6059.98 2.23 2.06 -54.8 -0.420 17.46 18.77 03a60590o0601o
60590.092182  -0.526  1.271 5893326087 7492943168 o  0   1.06  58.83504 -48.79121  7115.68  6436.16 2.28 2.02 -49.2 -0.447 -2.60 -1.41 03a60590o0613o
60590.103541 -20.599 39.500   -21  826 o  0   1.24  58.83504 -48.79121  5927.04  6096.92 2.37 2.17 -59.6 -0.451 14.79 16.11 03a60590o0637o
60593.934217  17.791  0.386   278  107 o  0   1.48  58.83504 -48.79121  9865.54  8840.52 2.76 2.21 -45.2 -0.409 16.61 17.18 03a60594o0443o
60593.937410  17.512  0.143   359   52 o  0   0.97  58.83504 -48.79121  9844.25  8804.30 2.86 2.31 -43.7 -0.406 18.11 18.88 03a60594o0450o
60593.940241  17.413  0.168   394   66 o  0   1.31  58.83504 -48.79121  9906.68  8880.28 2.71 2.17 -41.0 -0.410 17.75 18.35 03a60594o0456o
60593.945269  17.436  0.095   385   36 o  0   0.76  58.83504 -48.79121  9927.11  8765.98 2.62 2.11 -43.7 -0.418 18.54 19.34 03a60594o0467o
60597.929810  17.436  0.074   385   28 o  0   1.19  58.83504 -48.79121  8100.25  6914.42 3.24 2.64 -14.2 -0.359 18.50 19.41 03a60598o0429o
60597.932600  17.569  0.087   341   30 o  0   1.07  58.83504 -48.79121  8080.04  6882.03 3.59 3.09 -28.9 -0.346 18.33 19.42 03a60598o0435o
60604.240748  17.859  0.070   261   18 o  0   0.93  58.83504 -48.79121  1607.85  2194.51 2.52 2.14  39.7 -0.397 19.06 20.12 04a60604o0544o
60604.242561  17.971  0.080   235   19 o  0   1.02  58.83504 -48.79121  1590.68  2154.94 2.77 2.33  41.9 -0.382 18.94 20.12 04a60604o0548o
60604.246191  17.707  0.068   300   20 o  0   0.76  58.83504 -48.79121  1651.82  2235.69 2.63 2.28  48.9 -0.387 18.96 20.10 04a60604o0556o
60604.267386  17.687  0.058   306   18 o  0   1.03  58.83504 -48.79121  1694.00  2121.99 2.53 2.13  47.3 -0.398 18.99 20.03 04a60604o0598o
60605.917027  17.883  0.047   255   12 c  0   1.02  58.83504 -48.79121  1881.63  8594.25 2.53 2.25 -46.6 -0.390 19.57 21.48 03a60606o0384c
60605.918843  18.034  0.059   222   13 c  0   1.14  58.83504 -48.79121  1861.38  8556.87 2.81 2.44 -38.7 -0.391 19.56 21.48 03a60606o0388c
60605.921708  17.909  0.048   249   12 c  0   1.59  58.83504 -48.79121  1918.30  8638.19 2.83 2.49 -38.4 -0.389 19.55 21.49 03a60606o0394c
60605.926871  17.847  0.047   264   12 c  0   1.16  58.83504 -48.79121  1943.49  8522.89 2.78 2.45 -41.6 -0.392 19.56 21.50 03a60606o0405c
60608.184324  17.664  0.058   312   18 o  0   1.64  58.83504 -48.79121 10218.66  4611.28 2.13 1.90  83.2 -0.501 19.33 20.70 04a60608o0428o
60608.186144  17.477  0.057   371   21 o  0   0.74  58.83504 -48.79121 10198.07  4574.38 2.59 1.95 -16.0 -0.437 19.41 20.77 04a60608o0432o
60608.189005  17.564  0.057   342   19 o  0   1.13  58.83504 -48.79121 10256.21  4649.49 2.59 2.01 -15.5 -0.444 19.40 20.77 04a60608o0438o
60608.203715  17.854  0.054   262   14 o  0   0.92  58.83504 -48.79121   634.54  4622.68 2.14 1.84  65.1 -0.401 19.41 20.78 04a60608o0470o
60608.207358  17.855  0.050   262   13 o  0   1.16  58.83504 -48.79121   615.47  4582.85 2.18 1.87  66.5 -0.392 19.39 20.76 04a60608o0478o
60608.207812  17.528  0.058   354   21 o  0   1.15  58.83504 -48.79121 10275.89  4539.58 2.68 2.17  -9.5 -0.429 19.43 20.75 04a60608o0479o
60608.210551  17.802  0.046   275   13 o  0   1.13  58.83504 -48.79121   673.75  4663.05 2.19 1.89  61.0 -0.387 19.43 20.80 04a60608o0485o
60608.234198  17.843  0.043   265   12 o  0   1.51  58.83504 -48.79121   694.79  4544.77 2.12 1.86  70.5 -0.403 19.41 20.74 04a60608o0535o
60612.273939  17.784  0.049   280   14 o  0   1.73  58.83504 -48.79121  3253.38 10198.10 2.31 1.70 -60.3 -0.468 19.37 20.69 04a60612o0491o
60612.278033  17.974  0.057   235   13 o  0   2.37  58.83504 -48.79121  3270.36 10237.44 2.18 1.67 -63.0 -0.461 19.38 20.67 04a60612o0500o
60612.283979  17.874  0.068   257   18 o  0   1.64  58.83504 -48.79121  3214.86 10160.23 2.36 1.75 -64.5 -0.471 19.37 20.69 04a60612o0513o
60612.292646  17.609  0.067   328   22 o  0   0.77  58.83504 -48.79121  4875.21    66.28 2.01 1.91 -16.4 -0.434 19.28 20.62 04a60612o0532o
60612.294050  17.920  0.069   247   17 o  0   1.18  58.83504 -48.79121  3195.04 10278.14 2.17 1.76 -61.7 -0.474 19.35 20.67 04a60612o0535o
60613.967419  17.952  0.053   240   13 c  0   0.71  58.83504 -48.79121  6203.04  6539.55 2.53 2.24 -54.0 -0.393 19.55 21.44 03a60614o0484c
60613.969267  17.954  0.048   239   12 c  0   1.17  58.83504 -48.79121  6183.94  6501.52 2.49 2.22 -52.7 -0.390 19.58 21.44 03a60614o0488c
60613.972027  17.888  0.046   254   12 c  0   1.15  58.83504 -48.79121  6241.11  6579.97 2.51 2.26 -51.6 -0.386 19.58 21.44 03a60614o0494c
60613.978436  17.926  0.041   245   10 c  0   1.89  58.83504 -48.79121  6263.78  6465.09 2.53 2.24 -52.8 -0.393 19.58 21.46 03a60614o0508c
60616.271076  17.786  0.062   279   17 o  0   1.76  58.83504 -48.79121   808.66   251.06 2.18 1.78  39.7 -0.445 19.29 20.62 04a60616o0347o
60616.274778  17.875  0.066   257   17 o  0   1.88  58.83504 -48.79121   830.20   290.34 2.10 1.74  46.0 -0.445 19.32 20.65 04a60616o0355o
60616.276616  17.730  0.072   294   21 o  0   0.88  58.83504 -48.79121  8774.99 10462.94 2.09 1.90  -5.6 -0.535 19.40 20.64 04a60616o0359o
60616.279885  18.072  0.128   214   27 o  0   1.19  58.83504 -48.79121  8792.52 10503.67 2.11 1.82  -9.8 -0.551 19.36 20.60 04a60616o0366o
60616.281248  17.791  0.070   278   20 o  0   1.14  58.83504 -48.79121   767.58   213.26 2.15 1.84  43.0 -0.462 19.32 20.61 04a60616o0369o
60616.285852  17.935  0.068   243   16 o  0   2.24  58.83504 -48.79121  8736.21 10422.81 2.10 1.81  -3.3 -0.546 19.32 20.57 04a60616o0379o
60616.291458  17.708  0.063   300   19 o  0   1.17  58.83504 -48.79121   748.67   332.26 2.36 1.77  42.6 -0.457 19.28 20.56 04a60616o0391o
60617.968993  17.903  0.088   250   22 c  0   1.67  58.83504 -48.79121 10045.92  6777.05 2.87 2.39 -54.0 -0.379 18.61 20.58 03a60618o0284c
60617.970811  17.935  0.053   243   13 c  0   0.89  58.83504 -48.79121 10027.83  6740.39 2.97 2.43 -54.7 -0.377 19.49 21.57 03a60618o0288c
60617.974007  17.955  0.046   239   11 c  0   1.48  58.83504 -48.79121 10087.19  6817.76 2.92 2.51 -52.2 -0.379 19.52 21.60 03a60618o0295c
60617.979471  17.858  0.066   261   17 c  0   1.03  58.83504 -48.79121 10111.42  6704.12 2.90 2.41 -56.8 -0.372 19.22 21.20 03a60618o0307c
60620.163817  17.944  0.064   241   16 o  0   1.39  58.83504 -48.79121  7062.91  2404.06 2.18 1.92 -27.5 -0.441 19.40 20.68 04a60620o0369o
60620.165634  17.812  0.056   272   15 o  0   0.90  58.83504 -48.79121  7043.36  2365.54 2.20 1.93 -31.7 -0.425 19.38 20.68 04a60620o0373o
60620.168821  17.762  0.048   285   14 o  0   1.81  58.83504 -48.79121  7100.19  2441.72 2.25 1.89 -29.7 -0.427 19.40 20.74 04a60620o0380o
60620.178954  17.838  0.057   266   15 o  0   1.25  58.83504 -48.79121  7116.49  2332.01 2.18 1.94 -31.4 -0.450 19.45 20.86 04a60620o0402o
60621.920800  17.841  0.061   265   16 o  0   0.97  58.83504 -48.79121  9048.97  2346.87 2.77 2.58 -49.3 -0.403 19.18 20.74 03a60622o0374o
60621.924007  17.894  0.067   253   17 o  0   1.09  58.83504 -48.79121  9032.34  2308.66 2.57 2.33 -51.8 -0.413 19.12 20.62 03a60622o0381o
60621.936559  17.931  0.072   244   18 o  0   1.14  58.83504 -48.79121  9093.40  2382.17 2.65 2.55 -48.5 -0.423 19.14 20.69 03a60622o0407o
60621.943698  17.975  0.077   234   18 o  0   1.19  58.83504 -48.79121  9119.38  2263.47 2.66 2.30 -57.8 -0.395 19.06 20.58 03a60622o0421o
60624.173897  17.809  0.069   273   19 o  0   1.21  58.83504 -48.79121  9154.03   189.46 2.89 2.18 -35.1 -0.369 19.17 20.26 04a60624o0384o
60624.176678  17.416  0.067   392   26 o  0   1.19  58.83504 -48.79121  9136.09   156.25 3.04 2.31 -39.3 -0.372 19.22 20.28 04a60624o0390o
60624.182222  17.860  0.073   261   19 o  0   1.12  58.83504 -48.79121  9191.68   234.01 3.05 2.64 -44.6 -0.357 19.15 20.30 04a60624o0402o
60624.184977  17.540  0.059   350   21 o  0   1.44  58.83504 -48.79121  7686.75 10455.44 2.39 2.11 -52.4 -0.420 19.12 20.28 04a60624o0408o
60624.188138  17.951  0.077   240   18 o  0   1.19  58.83504 -48.79121  7665.04 10416.94 2.33 2.05 -51.0 -0.399 19.12 20.24 04a60624o0415o
60624.192255  17.847  0.085   264   22 o  0   1.12  58.83504 -48.79121  9211.27   115.99 2.99 2.54 -26.3 -0.358 19.12 20.29 04a60624o0424o
60624.193607  17.588  0.093   335   31 o  0   1.15  58.83504 -48.79121  7726.49 10494.71 2.59 2.19 -61.4 -0.424 19.10 20.24 04a60624o0427o
60624.222157  17.895  0.069   252   17 o  0   1.41  58.83504 -48.79121  7744.86 10376.29 2.17 2.03 -24.7 -0.418 19.20 20.33 04a60624o0484o
60625.959457  18.010  0.093   227   21 o  0   1.05  58.83504 -48.79121  7929.06  6027.76 2.57 2.24 -52.7 -0.399 18.91 19.88 03a60626o0460o
60625.963557  17.772  0.079   283   22 o  0   0.62  58.83504 -48.79121  7947.70  6067.77 2.53 2.31 -46.0 -0.394 18.94 19.90 03a60626o0469o
60625.994245  17.749  0.077   289   22 o  0   0.87  58.83504 -48.79121  7900.63  5989.78 2.71 2.43 -57.5 -0.398 18.85 19.94 03a60626o0534o
60626.000719  17.981  0.082   233   19 o  0   1.14  58.83504 -48.79121  7880.45  6103.75 2.53 2.25 -58.2 -0.401 18.96 19.95 03a60626o0548o
60628.278160  17.948  0.100   240   24 o  0   0.97  58.83504 -48.79121  6672.60  1955.85 2.01 1.87 -37.2 -0.489 18.69 19.23 04a60628o0458o
60628.300784  17.778  0.109   281   31 o  0   0.81  58.83504 -48.79121  6692.68  1996.11 2.00 1.88 -29.0 -0.474 18.75 19.31 04a60628o0507o
60628.314988  17.783  0.082   280   23 o  0   1.55  58.83504 -48.79121  6632.28  1918.39 2.01 1.87 -38.9 -0.471 18.75 19.37 04a60628o0538o
60628.325716  17.769  0.068   283   19 o  0   1.27  58.83504 -48.79121  6611.76  2035.32 2.01 1.80 -29.9 -0.465 18.83 19.50 04a60628o0561o
60629.952808  17.990  0.110   231   26 o  0   1.10  58.83504 -48.79121  8316.86  4022.17 2.21 1.95 -56.4 -0.444 18.62 18.98 03a60630o0440o
60629.961459  18.001  0.101   229   23 o  0   1.27  58.83504 -48.79121  8339.18  4062.75 2.29 2.01 -56.9 -0.426 18.59 18.99 03a60630o0459o
60629.965163  17.920  0.108   247   27 o  0   1.08  58.83504 -48.79121  8283.13  3982.76 2.25 1.94 -56.2 -0.442 18.64 18.98 03a60630o0467o
60629.996947  17.881  0.102   256   26 o  0   1.03  58.83504 -48.79121  8266.37  4098.44 2.28 1.94 -59.9 -0.436 18.62 18.98 03a60630o0536o
60632.221216  17.730  0.062   294   18 o  0   1.94  58.83504 -48.79121  6356.37  3979.95 2.05 1.84 -19.4 -0.516 18.89 19.58 04a60632o0473o
60632.225322  17.999  0.101   229   23 o  0   0.95  58.83504 -48.79121  6375.81  4019.46 1.98 1.78 -22.9 -0.528 18.87 19.49 04a60632o0482o
60632.231341  17.791  0.075   278   21 o  0   0.99  58.83504 -48.79121  6317.32  3941.52 1.97 1.77 -25.7 -0.506 18.92 19.58 04a60632o0495o
60632.262906  17.728  0.075   294   22 o  0   1.20  58.83504 -48.79121  6299.61  4063.20 1.96 1.83 -29.1 -0.523 18.88 19.56 04a60632o0562o
60636.219430  17.814  0.051   272   14 o  0   1.56  58.83504 -48.79121  2271.48  5746.54 2.00 1.86 -65.8 -0.448 19.24 20.37 04a60636o0451o
60636.222588  -4.257  0.047 183180405924 8611874863 o  0   1.30  58.83504 -48.79121  2290.44  5784.35 1.97 1.79 -69.8 -0.450 -2.58 -1.50 04a60636o0458o
60636.257826  17.611  0.046   328   15 o  0   1.44  58.83504 -48.79121  2236.26  5710.58 1.99 1.82 -66.3 -0.438 19.20 20.23 04a60636o0534o
60636.265187  17.057  0.032   546   18 o  0  66.25  58.83504 -48.79121  2217.81  5826.21 1.96 1.80 -67.2 -0.434 19.25 20.23 04a60636o0550o
