###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59119.586367  16.761  0.021   717   15 o  0   1.45  94.91624 -24.69652  9345.09   468.40 2.39 2.14 -62.3 -0.409 19.70 21.02 01a59119o0762o
59119.596961  16.935  0.021   611   13 o  0   2.06  94.91624 -24.69652  9366.62   350.20 2.43 2.21 -40.0 -0.388 19.62 21.03 01a59119o0785o
59121.575767  16.764  0.035   715   25 o  0   0.83  94.91624 -24.69652  1364.00  2060.16 2.11 2.07  55.1 -0.446 18.81 19.32 02a59121o0806o
59121.578618  16.752  0.029   723   21 o  0   1.04  94.91624 -24.69652  1383.91  2098.83 1.98 1.95  71.6 -0.450 18.92 19.35 02a59121o0812o
59121.585629  16.711  0.031   751   23 o  0   0.90  94.91624 -24.69652  1323.04  2020.45 2.05 2.00  52.9 -0.456 18.92 19.46 02a59121o0827o
59121.596271  16.645  0.023   798   19 o  0   1.70  94.91624 -24.69652  1301.12  2135.89 1.97 1.94  76.3 -0.458 19.04 19.68 02a59121o0850o
59123.571785  16.942  0.041   607   25 o  0   1.13  94.91624 -24.69652   292.74  4386.06 2.14 2.07  57.4 -0.395 18.77 19.12 01a59123o0784o
59123.575484  16.958  0.041   598   24 o  0   0.94  94.91624 -24.69652   273.42  4347.40 2.22 2.12  12.6 -0.381 18.80 19.13 01a59123o0792o
59123.581470  17.202  0.049   478   23 o  0   1.14  94.91624 -24.69652   332.86  4427.36 2.16 2.12  44.6 -0.396 18.82 19.17 01a59123o0805o
59123.588863  17.160  0.052   496   26 o  0   1.18  94.91624 -24.69652 10220.50  4406.24 2.44 2.29 -83.5 -0.388 18.77 19.14 01a59123o0821o
59123.591623  17.278  0.049   446   22 o  0   1.19  94.91624 -24.69652   354.08  4313.45 2.26 2.20  29.2 -0.387 18.80 19.20 01a59123o0827o
59123.592083  17.266  0.060   450   27 o  0   0.91  94.91624 -24.69652 10201.21  4367.46 2.67 2.52 -12.4 -0.356 18.69 19.15 01a59123o0828o
59123.597612  17.209  0.050   475   24 o  0   1.27  94.91624 -24.69652 10261.95  4443.79 2.61 2.49 -18.2 -0.354 18.73 19.20 01a59123o0840o
59123.611441  16.814  0.035   683   24 o  0   1.04  94.91624 -24.69652 10283.24  4325.92 2.80 2.59 -12.4 -0.351 18.74 19.26 01a59123o0870o
59125.597076  16.726  0.030   741   22 o  0   1.62  94.91624 -24.69652  8340.65  6240.02 2.24 1.99  39.5 -0.422 18.86 19.26 02a59125o0589o
59125.600275  16.734  0.036   735   26 o  0   0.92  94.91624 -24.69652  8359.78  6278.83 2.19 1.98  42.8 -0.425 18.91 19.28 02a59125o0596o
59125.618059  16.860  0.037   654   24 o  0   1.09  94.91624 -24.69652  8300.21  6202.95 2.33 1.97  34.6 -0.410 18.95 19.34 02a59125o0634o
59125.629165  17.076  0.040   537   22 o  0   0.88  94.91624 -24.69652  8281.12  6318.81 2.29 2.04  37.1 -0.411 18.88 19.36 02a59125o0658o
59127.529678  16.726  0.035   741   26 o  0   1.04  94.91624 -24.69652 10213.79  4414.38 2.57 2.48 -11.6 -0.362 18.76 19.27 01a59127o0716o
59127.535208  16.846  0.040   663   26 o  0   0.99  94.91624 -24.69652 10195.35  4374.96 2.72 2.58 -74.0 -0.350 18.74 19.33 01a59127o0728o
59127.548447  16.957  0.044   599   26 o  0   0.87  94.91624 -24.69652 10256.50  4448.23 2.69 2.63 -30.0 -0.364 18.80 19.44 01a59127o0756o
59127.554893  17.189  0.058   483   28 o  0   0.74  94.91624 -24.69652 10278.21  4332.40 2.74 2.50 -85.5 -0.353 18.89 19.48 01a59127o0770o
59127.576555  17.012  0.039   569   22 o  0   0.97  94.91624 -24.69652   297.82  4392.18 2.70 2.34  -8.1 -0.377 18.89 19.64 01a59127o0817o
59127.578436  17.053  0.040   548   22 o  0   1.17  94.91624 -24.69652   278.55  4352.80 2.98 2.42  -1.4 -0.362 18.85 19.65 01a59127o0821o
59127.581667  16.946  0.035   605   21 o  0   1.03  94.91624 -24.69652   338.06  4432.87 2.63 2.35  -4.8 -0.377 18.91 19.66 01a59127o0828o
59127.591861  16.825  0.033   676   22 o  0   1.01  94.91624 -24.69652   357.89  4318.19 2.80 2.31  -6.4 -0.354 18.88 19.68 01a59127o0850o
59129.581816  16.797  0.030   694   21 o  0   0.86  94.91624 -24.69652  8342.59  6236.15 2.38 2.02  35.2 -0.413 19.08 19.70 02a59129o0792o
59129.584622  16.809  0.036   686   25 o  0   0.98  94.91624 -24.69652  8360.59  6275.83 2.75 2.45  38.7 -0.393 18.91 19.69 02a59129o0798o
59129.590228  16.893  0.030   635   19 o  0   1.23  94.91624 -24.69652  8302.74  6196.70 2.46 2.08  34.9 -0.403 19.06 19.71 02a59129o0810o
59129.602510  17.087  0.036   531   19 o  0   1.12  94.91624 -24.69652  8284.86  6313.32 2.40 2.09  36.4 -0.409 19.08 19.76 02a59129o0836o
59131.606431  16.657  0.018   789   15 o  0   2.65  94.91624 -24.69652   164.66  2447.49 2.26 2.08  61.7 -0.419 19.30 20.14 01a59131o0761o
59131.609659  16.674  0.022   777   17 o  0   0.81  94.91624 -24.69652   145.86  2408.05 2.07 1.97  59.8 -0.411 19.33 20.13 01a59131o0768o
59131.625229  16.790  0.023   698   16 o  0   1.20  94.91624 -24.69652   204.81  2488.12 2.06 2.00  58.2 -0.411 19.35 20.09 01a59131o0801o
59131.634639  16.860  0.029   655   19 o  0   0.95  94.91624 -24.69652 10372.49  8166.36 2.24 2.11  52.0 -0.382 19.25 19.97 01a59131o0821o
59133.588955  17.020  0.025   565   14 o  0   2.08  94.91624 -24.69652  5557.23  2337.01 2.21 1.86  32.6 -0.456 19.49 20.67 02a59133o0787o
59133.595718  16.969  0.024   592   14 o  0   1.64  94.91624 -24.69652  5574.63  2376.19 2.22 1.84  33.3 -0.454 19.49 20.67 02a59133o0801o
59133.609040  16.780  0.019   705   13 o  0   2.58  94.91624 -24.69652  5520.65  2297.19 2.13 1.81  32.0 -0.451 19.56 20.68 02a59133o0830o
59133.612703  16.753  0.021   723   15 o  0   1.34  94.91624 -24.69652  5501.32  2412.60 2.13 1.83  33.2 -0.452 19.53 20.64 02a59133o0838o
59135.501811   0.054  2.341 3453131190 8083466196 o  0   0.80  94.91624 -24.69652   142.52  2390.09 2.14 2.07  65.1 -0.415 -2.59 -1.24 01a59135o0671o
59135.513658 -16.045  0.714 -1386  990 o  0   0.80  94.91624 -24.69652   218.69  2354.98 2.06 1.93  10.2 -0.411 14.61 16.06 01a59135o0696o
59135.574781  16.653  0.029   792   23 o  0   1.74  94.91624 -24.69652 10110.48  2463.75 2.62 2.50 -53.2 -0.364 18.87 20.28 01a59135o0827o
59135.578001  16.651  0.020   793   16 o  0   1.44  94.91624 -24.69652 10091.85  2424.65 2.54 2.42 -56.7 -0.354 19.49 20.80 01a59135o0834o
59135.584042  16.631  0.023   808   18 o  0   1.44  94.91624 -24.69652 10151.01  2500.51 2.42 2.26 -26.9 -0.367 19.36 20.59 01a59135o0847o
59135.594193  16.715  0.042   748   32 o  0   1.40  94.91624 -24.69652 10171.86  2381.26 2.41 2.21 -55.2 -0.375 18.22 19.25 01a59135o0869o
59137.594798  17.101  0.021   524   11 c  0   2.19  94.91624 -24.69652  5553.67  2336.78 2.39 2.22  30.3 -0.394 19.69 21.48 02a59137o0873c
59137.600707  17.079  0.021   535   11 c  0   1.44  94.91624 -24.69652  5571.60  2377.75 2.38 2.24  29.5 -0.394 19.72 21.49 02a59137o0885c
59137.604821  17.067  0.021   541   11 c  0   1.54  94.91624 -24.69652  5512.01  2297.47 2.54 2.23  35.4 -0.391 19.66 21.49 02a59137o0894c
59137.620565  17.051  0.025   549   14 c  0   1.00  94.91624 -24.69652  5053.16  8136.07 3.01 2.49  38.5 -0.373 19.58 21.48 02a59137o0928c
59139.567896  16.501  0.084   911   77 o  0   0.79  94.91624 -24.69652  2097.28  2389.46 2.03 1.94 -14.9 -0.402 17.72 18.90 01a59139o0817o
59139.569738  17.810  1.409   273  384 o  0   1.05  94.91624 -24.69652  2078.77  2350.78 2.03 1.93  -5.5 -0.407 15.74 16.98 01a59139o0821o
59139.572961 -13.614  0.465 -13010 6046 o  0   1.12  94.91624 -24.69652  2137.04  2429.99 2.08 1.98  -9.4 -0.412 12.99 14.33 01a59139o0828o
59139.580325  15.460  0.546  2376 1297 o  0   1.19  94.91624 -24.69652  2156.89  2314.16 2.15 2.04 -11.0 -0.409 14.78 16.12 01a59139o0844o
59141.584769  17.031  0.020   559   11 c  0   1.67  94.91624 -24.69652  2301.23  6022.36 2.45 2.26  26.2 -0.393 19.66 21.53 02a59141o0725c
59141.600805  17.031  0.022   559   12 c  0   1.37  94.91624 -24.69652  2325.94  6059.74 2.37 2.27  27.1 -0.396 19.69 21.54 02a59141o0758c
59141.603580  17.000  0.021   575   12 c  0   1.36  94.91624 -24.69652  2267.86  5982.19 2.43 2.30  26.1 -0.393 19.70 21.55 02a59141o0764c
59141.612734  17.117  0.025   517   13 c  0   0.95  94.91624 -24.69652  2248.00  6099.91 2.49 2.35  25.4 -0.387 19.66 21.53 02a59141o0784c
59143.553964  16.704  0.169   756  128 o  0   1.75  94.91624 -24.69652  2096.99  2390.44 2.04 1.88  -3.4 -0.404 16.80 17.85 01a59143o0788o
59143.555806   1.850 11.875 660815254 7847181148 o  0   1.02  94.91624 -24.69652  2079.57  2355.99 2.44 2.03  -8.6 -0.347 -2.78 -1.51 01a59143o0792o
59143.561222  -0.854  1.083 7975072465 8639661838 o  0   1.03  94.91624 -24.69652  2137.49  2431.51 2.36 2.03  -1.1 -0.391 -2.67 -1.37 01a59143o0803o
59143.572279   1.446  0.645 -13747819446 8869560933 o  0   1.09  94.91624 -24.69652  2157.51  2316.51 2.45 2.12  -3.5 -0.375 -2.72 -1.21 01a59143o0827o
59145.578066  17.116  0.025   517   13 c  0   1.04  94.91624 -24.69652  2300.38  6021.16 2.58 2.26  27.1 -0.387 19.71 21.69 02a59145o0840c
59145.580352  17.105  0.022   522   11 c  0   1.45  94.91624 -24.69652  2319.79  6058.31 2.44 2.24  22.1 -0.391 19.68 21.67 02a59145o0845c
59145.583094  17.188  0.022   484   10 c  0   2.09  94.91624 -24.69652  2261.88  5982.58 2.54 2.24  25.5 -0.386 19.66 21.69 02a59145o0851c
59145.589849  17.172  0.022   491   11 c  0   1.84  94.91624 -24.69652  2243.72  6098.31 2.55 2.25  24.2 -0.381 19.70 21.68 02a59145o0865c
59147.531741  16.936  0.021   610   13 o  0   1.66  94.91624 -24.69652   984.15  6442.38 1.99 1.87 -77.2 -0.425 19.67 20.84 01a59147o0515o
59147.533582  16.954  0.021   601   12 o  0   1.36  94.91624 -24.69652   964.03  6402.92 2.04 1.91 -75.9 -0.417 19.63 20.86 01a59147o0519o
59147.536344  17.027  0.023   561   13 o  0   1.49  94.91624 -24.69652  1024.22  6482.56 2.04 1.95 -66.3 -0.416 19.64 20.90 01a59147o0525o
59147.541411  17.140  0.024   506   12 o  0   1.42  94.91624 -24.69652  1044.95  6367.16 2.07 1.94 -75.9 -0.420 19.65 20.92 01a59147o0536o
59157.533781  17.244  0.053   460   25 o  0   1.23  94.91624 -24.69652  7007.65  9819.32 2.25 2.14  64.7 -0.430 18.87 19.36 02a59157o0759o
59157.536612  17.248  0.059   458   27 o  0   1.14  94.91624 -24.69652  7025.69  9860.17 2.24 2.14  58.8 -0.439 18.91 19.37 02a59157o0765o
59157.542112  17.224  0.061   468   28 o  0   0.96  94.91624 -24.69652  6968.62  9781.76 2.32 2.21  82.8 -0.467 18.83 19.39 02a59157o0777o
59157.558478  16.895  0.039   634   25 o  0   1.58  94.91624 -24.69652  6952.08  9899.40 2.51 2.35 -83.8 -0.416 18.69 19.38 02a59157o0812o
59159.534337  16.916  0.280   622  174 o  0   0.88  94.91624 -24.69652  5475.20   662.54 2.75 2.41 -15.9 -0.356 16.55 16.57 01a59159o0756o
59159.539419  16.954  0.283   601  170 o  0   0.90  94.91624 -24.69652  5457.06   624.91 2.81 2.49 -16.2 -0.375 16.80 16.86 01a59159o0767o
59159.541261  15.350  0.366  2629  963 o  0   0.97  94.91624 -24.69652  5513.72   702.26 2.52 2.23 -18.2 -0.392 15.86 15.80 01a59159o0771o
59169.510019  17.048  0.022   550   12 c  0   1.65  94.91624 -24.69652  7639.08  4197.77 2.63 2.37  36.8 -0.378 19.64 21.45 02a59169o0718c
59169.511848  17.045  0.020   552   11 c  0   1.60  94.91624 -24.69652  7657.62  4237.52 2.82 2.41  34.5 -0.372 19.61 21.45 02a59169o0722c
59169.514593  17.049  0.020   550   11 c  0   1.94  94.91624 -24.69652  7599.02  4159.33 2.80 2.38  35.1 -0.374 19.61 21.47 02a59169o0728c
59169.519624  16.958  0.019   598   11 c  0   1.93  94.91624 -24.69652  7579.07  4275.71 2.73 2.34  33.1 -0.378 19.65 21.51 02a59169o0739c
59179.472544  16.857  0.030   657   20 o  0   1.20  94.91624 -24.69652  6994.72  8126.49 2.32 2.06  35.5 -0.383 18.86 19.53 01a59179o0572o
59179.474847  17.204  0.118   477   56 o  0   1.97  94.91624 -24.69652  6974.99  8087.68 2.20 2.03  -4.4 -0.388 17.79 18.48 01a59179o0577o
59179.479911  16.771  0.024   711   17 o  0   1.27  94.91624 -24.69652  7034.35  8164.75 2.21 2.10  40.4 -0.392 19.12 19.80 01a59179o0588o
59179.489465  16.679  0.083   774   64 o  0   0.82  94.91624 -24.69652  7056.05  8047.85 2.40 2.06  -4.5 -0.374 16.94 17.57 01a59179o0608o
59181.540935  16.632  0.031   808   25 o  0   1.25  94.91624 -24.69652  6795.86  6185.79 2.32 2.05  51.0 -0.429 18.84 19.33 02a59181o0633o
59181.544145  16.635  0.029   805   24 o  0   1.54  94.91624 -24.69652  6777.76  6150.40 2.52 2.10  47.0 -0.421 18.82 19.33 02a59181o0640o
59181.550571  16.624  0.028   814   23 o  0   1.43  94.91624 -24.69652  6837.85  6224.65 2.39 2.20  59.0 -0.423 18.80 19.32 02a59181o0654o
59181.560654  16.580  0.030   847   25 o  0   1.25  94.91624 -24.69652  6857.56  6113.12 2.36 2.17  57.4 -0.430 18.78 19.32 02a59181o0676o
59183.477408  16.656  0.049   790   39 o  0   0.87  94.91624 -24.69652  7000.40  8123.05 2.45 2.27 -24.9 -0.374 18.31 18.52 01a59183o0642o
59183.478787  16.606  0.043   827   36 o  0   1.03  94.91624 -24.69652  6981.28  8084.33 2.89 2.41  -7.8 -0.368 18.26 18.53 01a59183o0645o
59183.481549  16.690  0.035   766   27 o  0   1.29  94.91624 -24.69652  7038.95  8162.04 2.29 2.06 -15.6 -0.389 18.41 18.54 01a59183o0651o
59183.489383  16.658  0.045   788   36 o  0   1.30  94.91624 -24.69652  7060.99  8047.22 2.81 2.33   7.8 -0.341 18.24 18.56 01a59183o0668o
59185.394064  16.636  0.031   804   25 o  0   1.55  94.91624 -24.69652  3755.98  4373.00 2.38 1.90  36.4 -0.431 18.59 18.94 02a59185o0464o
59185.398204  16.708  0.040   753   30 o  0   1.03  94.91624 -24.69652  3775.87  4409.90 2.22 1.92  30.2 -0.445 18.53 18.91 02a59185o0473o
59185.424840  16.650  0.036   794   29 o  0   0.95  94.91624 -24.69652  3719.15  4332.80 2.35 1.89  32.2 -0.436 18.71 19.07 02a59185o0530o
59185.431245  16.702  0.038   757   29 o  0   0.77  94.91624 -24.69652  3698.12  4447.67 2.54 1.91  31.5 -0.422 18.74 19.11 02a59185o0544o
59187.509512  17.089  0.027   530   14 o  0   1.72  94.91624 -24.69652  4245.75  5925.89 2.13 1.92 -23.3 -0.385 19.22 19.87 01a59187o0680o
59187.536664  16.818  0.026   680   18 o  0   0.84  94.91624 -24.69652  4262.10  5960.47 2.24 2.07 -25.1 -0.376 19.12 19.78 01a59187o0738o
59187.565125  16.657  0.024   789   19 o  0   1.22  94.91624 -24.69652  4206.90  5884.53 2.67 2.35 -41.8 -0.348 18.89 19.68 01a59187o0799o
59187.589941  16.883  0.041   641   26 o  0   1.72  94.91624 -24.69652  4191.32  6000.19 3.30 3.13  32.0 -0.411 18.57 19.58 01a59187o0852o
59189.461619  16.763  0.026   716   19 o  0   0.96  94.91624 -24.69652  2421.30  7957.36 2.02 1.82 -46.7 -0.455 19.28 20.03 02a59189o0599o
59189.488859  16.687  0.023   768   17 o  0   1.38  94.91624 -24.69652  2440.81  7994.18 2.04 1.88 -48.4 -0.438 19.26 20.01 02a59189o0657o
59189.515361  16.667  0.024   782   18 o  0   1.05  94.91624 -24.69652  8192.57  2627.17 2.13 2.05 -76.4 -0.414 19.21 20.04 02a59189o0714o
59189.519182  16.658  0.022   788   17 o  0   1.14  94.91624 -24.69652  8215.09  2512.64 2.17 2.05 -65.4 -0.419 19.17 20.05 02a59189o0722o
59191.436187  16.680  0.018   772   14 o  0   1.46  94.91624 -24.69652  6340.81  4637.53 2.80 2.32  -7.5 -0.359 19.37 20.75 01a59191o0548o
59191.439405  16.664  0.019   784   15 o  0   1.03  94.91624 -24.69652  6321.97  4599.63 2.42 2.28  -2.5 -0.382 19.46 20.71 01a59191o0555o
59191.442167  16.723  0.019   743   14 o  0   2.10  94.91624 -24.69652  6379.76  4676.46 2.74 2.30  -4.4 -0.367 19.37 20.66 01a59191o0561o
59191.448159  16.698  0.018   760   14 o  0   1.41  94.91624 -24.69652  6398.26  4559.13 2.62 2.43 -18.1 -0.357 19.30 20.59 01a59191o0574o
59193.482209  17.053  0.023   548   12 c  0   0.71  94.91624 -24.69652  8148.30  2587.81 2.61 2.49 -78.5 -0.382 19.72 21.83 02a59193o0654c
59193.485979  17.102  0.021   524   11 c  0   1.44  94.91624 -24.69652  8130.21  2548.11 2.75 2.57 -78.0 -0.383 19.67 21.81 02a59193o0662c
59193.492010  17.134  0.024   509   12 c  0   1.16  94.91624 -24.69652  8187.62  2627.83 2.62 2.49 -76.7 -0.382 19.68 21.82 02a59193o0675c
59193.502282  17.152  0.023   500   11 c  0   1.39  94.91624 -24.69652  8212.34  2513.03 2.76 2.46 -64.4 -0.385 19.67 21.80 02a59193o0697c
59195.503719  17.100  0.021   525   11 c  0   1.12  94.91624 -24.69652  1463.15  4033.89 2.77 2.62   4.5 -0.354 19.65 21.95 01a59195o0694c
59195.506941  17.099  0.022   525   12 c  0   1.06  94.91624 -24.69652  1483.06  4071.59 2.65 2.60 -25.8 -0.361 19.68 21.96 01a59195o0701c
59195.512538  17.059  0.022   545   12 c  0   0.82  94.91624 -24.69652  1423.04  3996.21 2.49 2.44 -35.5 -0.371 19.74 21.92 01a59195o0713c
59195.547585  17.126  0.021   512   11 c  0   1.62  94.91624 -24.69652  1408.30  4110.36 2.54 2.49 -32.0 -0.373 19.66 21.77 01a59195o0788c
59197.478281  17.200  0.028   479   13 c  0   1.23  94.91624 -24.69652  1044.52  8364.08 2.36 2.30 -22.7 -0.454 19.73 21.73 02a59197o0616c
59197.481979  17.200  0.023   479   11 c  0   2.17  94.91624 -24.69652  1025.57  8325.48 2.46 2.40 -46.2 -0.437 19.68 21.73 02a59197o0624c
59197.517333  17.405  0.027   396   11 c  0   1.61  94.91624 -24.69652  1086.20  8404.83 2.46 2.41  86.8 -0.437 19.71 21.69 02a59197o0700c
59197.545704  17.136  0.027   508   14 c  0   1.14  94.91624 -24.69652  1107.10  8288.77 2.59 2.45  47.4 -0.413 19.62 21.57 02a59197o0761c
59199.437707  18.295  2.437   175  426 o  0   1.18  94.91624 -24.69652  9114.54  6545.64 2.08 1.89  80.7 -0.462 15.45 16.73 01a59199o0233o
59199.440977  16.257  0.465  1141  530 o  0   1.86  94.91624 -24.69652  9094.71  6507.49 2.19 1.89 -87.9 -0.466 14.73 16.08 01a59199o0240o
59199.464418  16.547  0.566   874  495 o  0   1.23  94.91624 -24.69652  9153.46  6583.85 2.37 2.19  56.3 -0.417 15.56 16.95 01a59199o0289o
59199.470226  16.734  0.076   736   56 o  0   1.22  94.91624 -24.69652  1400.06  4115.52 1.97 1.90  75.1 -0.415 17.55 18.87 01a59199o0301o
59205.455932  17.615  0.036   326   12 c  0   1.28  94.91624 -24.69652  3021.58  8295.43 2.71 2.45  34.6 -0.373 19.61 21.46 02a59205o0565c
59205.459591  17.502  0.033   362   12 c  0   1.19  94.91624 -24.69652  3003.04  8256.02 2.68 2.40  38.2 -0.378 19.62 21.48 02a59205o0573c
59205.465080  17.443  0.031   383   12 c  0   1.37  94.91624 -24.69652  3063.64  8334.49 2.46 2.43  36.4 -0.405 19.64 21.49 02a59205o0585c
59205.476981  17.209  0.028   474   13 c  0   1.01  94.91624 -24.69652  3084.32  8219.64 2.50 2.40  56.3 -0.394 19.64 21.51 02a59205o0611c
59206.389524  16.788  0.027   700   19 o  0   0.80  94.91624 -24.69652  7539.18  2252.72 2.00 1.98 -88.1 -0.438 19.34 20.26 02a59206o0422o
59206.391816  16.872  0.026   648   17 o  0   1.20  94.91624 -24.69652  7559.10  2292.12 1.99 1.99  51.8 -0.440 19.35 20.26 02a59206o0427o
59206.394564  16.949  0.024   603   15 o  0   2.07  94.91624 -24.69652  7500.91  2213.48 2.00 1.97 -85.4 -0.442 19.37 20.26 02a59206o0433o
59206.401881  17.051  0.027   549   15 o  0   1.12  94.91624 -24.69652  7480.78  2330.79 2.02 1.97  29.8 -0.438 19.37 20.27 02a59206o0449o
59207.408191  16.773  0.021   709   15 o  0   1.66  94.91624 -24.69652  6248.33  2699.67 3.21 2.27  -1.6 -0.347 19.16 20.33 01a59207o0461o
59207.410035  16.807  0.025   687   17 o  0   1.16  94.91624 -24.69652  6228.55  2659.96 2.94 2.33  -9.1 -0.355 19.20 20.32 01a59207o0465o
59207.412808  16.755  0.021   721   15 o  0   1.38  94.91624 -24.69652  6289.23  2740.14 2.63 2.10  -9.1 -0.374 19.32 20.33 01a59207o0471o
59207.438588  16.654  0.019   791   15 o  0   1.40  94.91624 -24.69652  4286.33  7943.50 2.35 2.06 -29.2 -0.396 19.33 20.31 01a59207o0526o
59209.476218  16.673  0.031   778   24 o  0   1.32  94.91624 -24.69652  3020.98  8295.71 2.53 2.44 -76.2 -0.403 18.83 19.63 02a59209o0485o
59209.479435  16.637  0.033   804   27 o  0   1.04  94.91624 -24.69652  3001.89  8256.09 2.52 2.40  62.4 -0.392 18.89 19.62 02a59209o0492o
59209.484952  16.629  0.029   810   23 o  0   1.79  94.91624 -24.69652  3060.42  8334.86 2.54 2.36  53.0 -0.392 18.86 19.60 02a59209o0504o
59209.495941  16.615  0.031   821   25 o  0   0.86  94.91624 -24.69652  3085.04  8217.33 2.33 2.22 -85.3 -0.412 18.94 19.59 02a59209o0528o
59211.454219  16.971  0.034   591   20 o  0   1.02  94.91624 -24.69652  1345.16  2093.23 2.28 2.06   4.1 -0.396 18.78 19.23 01a59211o0577o
59211.457904  17.022  0.039   564   22 o  0   1.39  94.91624 -24.69652  1365.64  2132.01 2.39 2.16  -4.3 -0.370 18.76 19.22 01a59211o0585o
59211.465285  17.216  0.046   472   22 o  0   0.93  94.91624 -24.69652  1304.45  2054.34 2.32 2.12   1.7 -0.389 18.78 19.21 01a59211o0601o
59211.497537  16.776  0.039   708   28 o  0   1.59  94.91624 -24.69652  1290.02  2170.51 2.93 2.27   3.5 -0.366 18.57 19.14 01a59211o0670o
59215.438901  21.477 24.800     9  231 o  0   0.74  94.91624 -24.69652  1342.77  2093.33 2.48 2.40 -25.7 -0.399 16.28 16.19 01a59215o0537o
59215.441675  16.644  0.185   799  148 o  0   1.12  94.91624 -24.69652  1363.41  2130.52 2.13 2.06   8.1 -0.400 16.62 16.35 01a59215o0543o
59215.446781  16.438  0.217   965  209 o  0   1.01  94.91624 -24.69652  1302.53  2053.61 2.51 2.47  41.6 -0.374 16.20 16.14 01a59215o0554o
59215.479873 -14.848  0.946 -4176 3951 o  0   1.11  94.91624 -24.69652  1288.20  2170.77 2.89 2.31  -7.7 -0.411 13.30 13.15 01a59215o0625o
59217.417248  16.713  0.026   749   20 o  0   1.65  94.91624 -24.69652  4858.51  6273.90 2.32 2.03  40.9 -0.430 19.14 19.93 02a59217o0449o
59217.451551  16.657  0.021   789   17 o  0   2.34  94.91624 -24.69652  4841.25  6234.41 2.28 2.01  49.4 -0.429 19.14 19.87 02a59217o0523o
59217.454773  16.695  0.023   762   17 o  0   1.50  94.91624 -24.69652  4898.08  6312.19 2.37 2.07  48.3 -0.420 19.11 19.87 02a59217o0530o
59217.461171  16.772  0.028   710   20 o  0   1.43  94.91624 -24.69652  4917.78  6197.34 2.48 2.09  45.6 -0.404 19.07 19.85 02a59217o0544o
59219.407309  17.172  0.033   491   16 o  0   1.13  94.91624 -24.69652  8354.01  6218.63 2.88 2.75 -66.6 -0.364 19.25 20.61 01a59219o0463o
59219.410536  17.269  0.035   449   16 o  0   1.30  94.91624 -24.69652  8374.04  6255.80 3.08 2.72  10.4 -0.373 19.21 20.58 01a59219o0470o
59219.416068  17.194  0.032   482   15 o  0   1.24  94.91624 -24.69652  8316.31  6177.09 2.50 2.47  -3.6 -0.415 19.37 20.52 01a59219o0482o
