,Unnamed: 0,patch,skymap,tract,paths,num_columns,num_rows,num_row_groups,file_size,gbs
77,77,14,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/14/forcedSourceTable_5063_14_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,14120723,3,1270847682,1.183569135144353
78,78,6,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10704/6/forcedSourceTable_10704_6_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,286727,1,28335870,0.0263898354023695
79,79,60,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/60/forcedSourceTable_10463_60_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,476953,1,44584152,0.041522227227687836
80,80,7,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10704/7/forcedSourceTable_10704_7_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,16165,1,1723000,0.0016046687960624695
81,81,34,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/34/forcedSourceTable_10463_34_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,318573,1,30953026,0.028827251866459846
82,82,17,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/17/forcedSourceTable_5063_17_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,3911922,1,350460861,0.32639211136847734
83,83,0,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/0/forcedSourceTable_5063_0_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,1515,1,178966,0.00016667507588863373
84,84,2,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/2394/2/forcedSourceTable_2394_2_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,63323,1,6634300,0.006178673356771469
85,85,15,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/15/forcedSourceTable_5063_15_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,14985251,3,1349792878,1.2570925783365965
86,86,81,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/81/forcedSourceTable_453_81_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,14026,1,1613028,0.001502249389886856
87,87,74,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/74/forcedSourceTable_453_74_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,55244,1,6067371,0.0056506795808672905
88,88,55,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10464/55/forcedSourceTable_10464_55_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,104,1,37894,3.529153764247894e-05
89,89,79,lsst_cells_v1,454,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/454/79/forcedSourceTable_454_79_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,38841,1,4214597,0.003925149329006672
90,90,32,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/32/forcedSourceTable_5063_32_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,3414801,1,309473850,0.2882199827581644
91,91,67,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/67/forcedSourceTable_10463_67_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,4582,1,472469,0.0004400210455060005
92,92,94,lsst_cells_v1,2234,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/2234/94/forcedSourceTable_2234_94_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,2573602,1,232842838,0.21685179136693478
93,93,88,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7611/88/forcedSourceTable_7611_88_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,222018,1,21504623,0.020027740858495235
94,94,26,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/26/forcedSourceTable_5063_26_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,9056518,2,816927501,0.7608230235055089
95,95,79,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7611/79/forcedSourceTable_7611_79_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,205764,1,19861803,0.018497745506465435
96,96,0,lsst_cells_v1,5062,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5062/0/forcedSourceTable_5062_0_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,93,1,36006,3.353320062160492e-05
97,97,38,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10464/38/forcedSourceTable_10464_38_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,536442,1,50573427,0.047100174240767956
98,98,99,lsst_cells_v1,10222,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10222/99/forcedSourceTable_10222_99_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,82,1,36696,3.41758131980896e-05
99,99,75,lsst_cells_v1,4016,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/4016/75/forcedSourceTable_4016_75_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,28709,1,3001674,0.002795526757836342
100,100,49,lsst_cells_v1,454,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/454/49/forcedSourceTable_454_49_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,25992,1,2386482,0.0022225845605134964
101,101,42,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/2394/42/forcedSourceTable_2394_42_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,50765,1,5289969,0.004926667548716068
102,102,18,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10464/18/forcedSourceTable_10464_18_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,43396,1,4514212,0.0042041875422000885
103,103,14,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10704/14/forcedSourceTable_10704_14_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,492325,1,46424741,0.043236409313976765
104,104,13,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/2394/13/forcedSourceTable_2394_13_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,1794983,1,163219813,0.15201029647141695
105,105,56,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/56/forcedSourceTable_10463_56_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,298673,1,29286758,0.027275418862700462
106,106,55,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/55/forcedSourceTable_453_55_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,98480,1,10820681,0.01007754448801279
107,107,37,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/37/forcedSourceTable_5063_37_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,945672,1,87128485,0.0811447249725461
108,108,3,lsst_cells_v1,7850,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7850/3/forcedSourceTable_7850_3_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,92469,1,9547990,0.008892258629202843
109,109,13,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10704/13/forcedSourceTable_10704_13_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,451433,1,42710483,0.03977723699063063
110,110,53,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/53/forcedSourceTable_5063_53_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,11726,1,1224781,0.0011406661942601204
111,111,24,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/24/forcedSourceTable_453_24_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,60511,1,6792145,0.006325677968561649
112,112,98,lsst_cells_v1,5306,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5306/98/forcedSourceTable_5306_98_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,1521970,1,138943699,0.1294014034792781
113,113,20,lsst_cells_v1,5525,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5525/20/forcedSourceTable_5525_20_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,2354936,1,211832072,0.19728399068117142
114,114,21,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/21/forcedSourceTable_10463_21_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,316417,1,30849253,0.028730605728924274
115,115,87,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7611/87/forcedSourceTable_7611_87_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,162680,1,16174249,0.015063443221151829
116,116,73,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/73/forcedSourceTable_10463_73_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,469448,1,44252080,0.041212961077690125
117,117,64,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/64/forcedSourceTable_10463_64_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,461547,1,43218076,0.04024996981024742
118,118,21,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10704/21/forcedSourceTable_10704_21_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,92925,1,9868961,0.009191186167299747
119,119,65,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7611/65/forcedSourceTable_7611_65_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,153,1,43410,4.042871296405792e-05
120,120,59,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5526/59/forcedSourceTable_5526_59_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,357060,1,34694865,0.032312110997736454
121,121,96,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/96/forcedSourceTable_10463_96_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,22346,1,2373014,0.002210041508078575
122,122,55,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5526/55/forcedSourceTable_5526_55_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,32,1,30626,2.8522685170173645e-05
123,123,95,lsst_cells_v1,5306,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5306/95/forcedSourceTable_5306_95_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,2063233,1,187321124,0.1744563914835453
124,124,98,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7611/98/forcedSourceTable_7611_98_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,246238,1,23471204,0.021859262138605118
125,125,37,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/2394/37/forcedSourceTable_2394_37_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,2078448,1,188915785,0.1759415352717042
126,126,89,lsst_cells_v1,5306,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5306/89/forcedSourceTable_5306_89_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,67423,1,7153884,0.006662573665380478
127,127,85,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/85/forcedSourceTable_10463_85_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,455446,1,43425541,0.04044318664819002
128,128,9,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10464/9/forcedSourceTable_10464_9_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,1772,1,218936,0.0002039000391960144
129,129,0,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10704/0/forcedSourceTable_10704_0_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,439429,1,41452779,0.03860590886324644
130,130,17,lsst_cells_v1,7850,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7850/17/forcedSourceTable_7850_17_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,181783,1,17909092,0.01667914167046547
131,131,51,lsst_cells_v1,4016,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/4016/51/forcedSourceTable_4016_51_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,229882,1,23420354,0.02181190438568592
132,132,48,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5526/48/forcedSourceTable_5526_48_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,2132015,1,193582748,0.18028798326849937
133,133,22,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/22/forcedSourceTable_5063_22_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,6579059,2,595604814,0.5547002088278532
134,134,38,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/38/forcedSourceTable_5063_38_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,18170,1,1845091,0.0017183749005198479
135,135,32,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/32/forcedSourceTable_453_32_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,35655,1,3316406,0.0030886437743902206
136,136,11,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/2394/11/forcedSourceTable_2394_11_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,1426,1,175168,0.00016313791275024414
137,137,76,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7611/76/forcedSourceTable_7611_76_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,59645,1,6140819,0.005719083361327648
138,138,99,lsst_cells_v1,4849,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/4849/99/forcedSourceTable_4849_99_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,13992148,3,1261676801,1.1750280866399407
139,139,17,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5526/17/forcedSourceTable_5526_17_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,3178732,1,287236107,0.26750947069376707
140,140,44,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/44/forcedSourceTable_5063_44_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,2277112,1,205669820,0.19154494628310204
141,141,10,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/10/forcedSourceTable_5063_10_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,20544,1,2159355,0.0020110560581088066
142,142,0,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/0/forcedSourceTable_10463_0_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,1652,1,205150,0.00019106082618236542
143,143,44,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/44/forcedSourceTable_453_44_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,148057,1,15812345,0.014726393856108189
144,144,10,lsst_cells_v1,5062,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5062/10/forcedSourceTable_5062_10_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,416,1,69867,6.506871432065964e-05
145,145,21,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/21/forcedSourceTable_453_21_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,27140,1,2711065,0.0025248760357499123
146,146,17,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/2394/17/forcedSourceTable_2394_17_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,2129605,1,193843905,0.18053120467811823
147,147,36,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/453/36/forcedSourceTable_453_36_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,360,1,68591,6.388034671545029e-05
148,148,41,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/5063/41/forcedSourceTable_5063_41_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,19537,1,2054716,0.0019136033952236176
149,149,73,lsst_cells_v1,4848,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/4848/73/forcedSourceTable_4848_73_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,220,1,49291,4.590582102537155e-05
150,150,83,lsst_cells_v1,7610,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/7610/83/forcedSourceTable_7610_83_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,58184,1,6274012,0.005843129009008408
151,151,94,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10463/94/forcedSourceTable_10463_94_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,548520,1,51455158,0.047921350225806236
152,152,71,lsst_cells_v1,4848,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/4848/71/forcedSourceTable_4848_71_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,990537,1,91599744,0.08530890941619873
153,153,46,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10464/46/forcedSourceTable_10464_46_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,89041,1,9700920,0.009034685790538788
154,154,84,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceTable/10464/84/forcedSourceTable_10464_84_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,40,4332,1,464078,0.00043220631778240204
